opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Aravindh,Chithambaram VR.",Chennai IND,0.0,"Queen's Pawn Game: Torre Attack, Grünfeld Variation, Main Line",1. d4 Nf6 2. Bg5 d5 3. e3 g6 4. Nd2 Bg7 5. Ngf3 O-O 6. Be2 c5 7. c3 b6 8. O-O Bb7 9. b4 Nbd7 10. bxc5 bxc5 11. Qb3 Qc8 12. a4 h6 13. Rab1 Bc6 14. Bf4 g5 15. Be5 c4 16. Qa3 Re8 17. h3 Bf8 18. Qa2 g4 19. hxg4 Nxg4 20. Bg3 Bg7 21. Rfe1 Nf8 22. Nh2 Nxh2 23. Bxh2 e5 24. dxe5 Bxe5 25. Bxe5 Rxe5 26. Nf3 Re6 27. Rbd1 Bb7 28. Nd4 Rg6 29. Bh5 Rg5 30. Qe2 Qd7 31. f4 Rg7 32. Qc2 Ne6 33. Nf5 Rh7 34. e4 Nxf4 35. exd5 f6 36. Bg4 Qd8 37. Rd4 Nd3 38. Rf1 Ne5 39. Bh3 Kh8 40. d6 Qg8 41. Rdf4 Qg5 42. Ne7 Rg7 43. Rxf6 Rag8 44. Nxg8 Rxg8 45. Rf8 Nd3 46. Rxg8+ Kxg8 47. d7 Qe3+ 48. Qf2,d4,Nf6,Bg5,d5,e3,g6,Nd2,Bg7,Ngf3,O-O,Be2,c5,c3,b6,O-O,Bb7,b4,Nbd7,bxc5,bxc5
"Vidit,S",Kolkata IND,0.5,Queen's Indian Accelerated,1. d4 Nf6 2. c4 b6 3. Nc3 Bb7 4. Qc2 Nc6 5. Nf3 Nb4 6. Qb3 e6 7. a3 Bxf3 8. exf3 Nc6 9. Be3 Ne7 10. Bd3 c6 11. O-O g6 12. d5 Bg7 13. dxc6 dxc6 14. Rfd1 Qc7 15. a4 O-O 16. a5 Rab8 17. axb6 axb6 18. Ra6 Nd7 19. Qa3 Rfe8 20. Be4 Ne5 21. Ra7 Rb7 22. Nb5 Rd8 23. Rxd8+ Qxd8 24. Ra8 Nc8 25. g3 Nxc4 26. Qd3 Qxd3 27. Rxc8+ Bf8 28. Bh6 Qd1+ 29. Kg2 Ne3+ 30. fxe3 Qe2+ 31. Kg1 Qe1+ 32. Kg2 Qe2+ 33. Kg1 Qe1+ 34. Kg2 Qe2+ 35. Kg1,d4,Nf6,c4,b6,Nc3,Bb7,Qc2,Nc6,Nf3,Nb4,Qb3,e6,a3,Bxf3,exf3,Nc6,Be3,Ne7,Bd3,c6
"So,W",Kolkata IND,0.0,Semi-Slav Defense: Chigorin Defense,1. d4 d5 2. c4 e6 3. Nc3 c6 4. e3 Nd7 5. Qc2 Bd6 6. Bd3 Ngf6 7. Nf3 O-O 8. O-O dxc4 9. Bxc4 a6 10. e4 e5 11. Rd1 Qc7 12. h3 b5 13. Bb3 Bb7 14. dxe5 Nxe5 15. Nd4 Ng6 16. Nf5 Bh2+ 17. Kh1 Be5 18. Bg5 c5 19. Bd5 c4 20. a4 Nxd5 21. Nxd5 Bxd5 22. exd5 f6 23. d6 Qd7 24. Be3 Kh8 25. axb5 axb5 26. Rxa8 Rxa8 27. Qe4 Rc8 28. Ra1 Qd8 29. Qb7 Qf8 30. Bh6 gxh6 31. Ra7 Qg8 32. Nxh6 Rb8 33. Qc7 Bxd6 34. Nf7+ Kg7 35. Nxd6+ Kh6 36. Nf7+ Kg7 37. Nd8+ Kh6 38. Qxb8 Qd5 39. Nf7+,d4,d5,c4,e6,Nc3,c6,e3,Nd7,Qc2,Bd6,Bd3,Ngf6,Nf3,O-O,O-O,dxc4,Bxc4,a6,e4,e5
"Dubov,Daniil",Kolkata IND,0.5,Indian Defense: Anti-Nimzo-Indian,1. d4 Nf6 2. Nf3 e6 3. c4 d5 4. g3 Bb4+ 5. Nbd2 O-O 6. Bg2 b6 7. O-O Bb7 8. b3 dxc4 9. Nxc4 Nbd7 10. Bb2 Be7 11. Rc1 c5 12. dxc5 Nxc5 13. Nfe5 Bxg2 14. Qxd8 Rfxd8 15. Kxg2 Rac8 16. Ne3 Nfd7 17. Nxd7 Nxd7 18. Rfd1 Rxc1 19. Rxc1 Nc5 20. Kf3 f6 21. Rd1 Rxd1 22. Nxd1 Kf7 23. Nc3,d4,Nf6,Nf3,e6,c4,d5,g3,Bb4+,Nbd2,O-O,Bg2,b6,O-O,Bb7,b3,dxc4,Nxc4,Nbd7,Bb2,Be7
"Praggnanandhaa,R",Kolkata IND,0.0,"Queen's Indian Defense: Kasparov-Petrosian Variation, Kasparov Attack",1. c4 b6 2. Nc3 Bb7 3. d4 e6 4. a3 Nf6 5. Nf3 d5 6. cxd5 Nxd5 7. Qc2 Be7 8. e4 Nxc3 9. bxc3 O-O 10. Bd3 c5 11. O-O h6 12. Qe2 Nc6 13. Be3 Rc8 14. Rfd1 Na5 15. d5 c4 16. Bc2 exd5 17. exd5 Nb3 18. Rab1 Qd6 19. Bf4 Qxf4 20. Qxe7 Qb8 21. Qe4 g6 22. Qh4 Kg7 23. Bxb3 cxb3 24. Qd4+ f6 25. c4 Qc7 26. Rdc1 Rfd8 27. Qb2 Re8 28. Nd4 Qf4 29. Ne6+ Rxe6 30. dxe6 Qg4 31. f3 Qxe6 32. Qxb3 Ba6 33. Re1 Qf7 34. Re3 Bxc4 35. Qb4 Rc7 36. Rbe1 Qf8 37. Re7+ Rxe7 38. Rxe7+ Bf7 39. Rxa7 Qd8 40. h4 h5 41. Rb7 Qd1+ 42. Kh2 Qd5 43. Rxb6 Qe5+ 44. Kg1 Bd5 45. Kf2 g5 46. Qb2 Qf4 47. Rb4 Qf5 48. hxg5 Qxg5 49. Qd4 Bf7 50. Rb7 h4 51. Qg4,c4,b6,Nc3,Bb7,d4,e6,a3,Nf6,Nf3,d5,cxd5,Nxd5,Qc2,Be7,e4,Nxc3,bxc3,O-O,Bd3,c5
"So,W",Kolkata IND,0.0,"Nimzo-Indian Defense: St. Petersburg Variation, Romanishin-Psakhis Variation",1. d4 Nf6 2. c4 e6 3. Nc3 Bb4 4. e3 b6 5. Ne2 c5 6. a3 Ba5 7. Rb1 Na6 8. Bd2 O-O 9. Ng3 Bb7 10. Bd3 cxd4 11. exd4 Bxc3 12. bxc3 d6 13. O-O h6 14. a4 Bc6 15. a5 bxa5 16. Qc1 Nc7 17. Bxh6 gxh6 18. Qxh6 Nce8 19. d5 exd5 20. cxd5 Bxd5 21. Rb5 Nc7 22. Nh5 Nce8 23. Rxd5,d4,Nf6,c4,e6,Nc3,Bb4,e3,b6,Ne2,c5,a3,Ba5,Rb1,Na6,Bd2,O-O,Ng3,Bb7,Bd3,cxd4
"Keymer,Vincent",Kolkata IND,0.5,English Opening,1. c4 b6 2. Nc3 Bb7 3. d4 Nf6 4. Qc2 d5 5. cxd5 Nxd5 6. e4 Nxc3 7. bxc3 e6 8. Nf3 Be7 9. Bb5+ c6 10. Bd3 O-O 11. e5 h6 12. Bh7+ Kh8 13. Be4 Qd7 14. O-O c5 15. Rd1 cxd4 16. Nxd4 Bxe4 17. Qxe4 Na6 18. Qg4 Qc7 19. Qh5 Kg8 20. Bxh6 gxh6 21. Rd3 Bg5 22. h4 Nc5 23. Rf3 Qxe5 24. hxg5 Ne4 25. Re1 Qxg5 26. Qh3 Qg6 27. Rxe4 Qxe4 28. Qxh6 Qb1+ 29. Kh2 Qh7 30. Rg3+ Kh8 31. Qxh7+ Kxh7 32. Nc6 Rac8 33. Rh3+ Kg7 34. Rg3+ Kf6 35. Rf3+ Kg5 36. Rg3+ Kf4 37. Rf3+ Ke4 38. Re3+ Kd5 39. Ne7+ Kc4 40. Nxc8 Rxc8 41. g4 Rd8 42. Rf3 Rd7 43. Kg2 b5 44. Kh2 a5 45. Kg2 a4 46. Kf1 a3 47. Kg2 Rc7 48. Re3 Rb7 49. Rh3 Rd7 50. Rf3 Re7 51. Re3 f5 52. gxf5 Rg7+ 53. Kf3 exf5 54. Kf4 Rg2 55. Re2 Kxc3 56. Kxf5 b4 57. Ke4 b3 58. Re3+ Kb2 59. Rxb3+ Kxa2 60. Rb8 Rxf2 61. Kd3 Rb2 62. Ra8 Rb6 63. Kc2 Rc6+ 64. Kd2 Rc4 65. Ra7 Rb4 66. Kc2 Rb2+ 67. Kc1 Rh2 68. Rc7 Kb3 69. Rb7+ Kc3 70. Rc7+ Kb4 71. Rb7+ Kc5 72. Kb1,c4,b6,Nc3,Bb7,d4,Nf6,Qc2,d5,cxd5,Nxd5,e4,Nxc3,bxc3,e6,Nf3,Be7,Bb5+,c6,Bd3,O-O
"Dubov,Daniil",Kolkata IND,0.5,Indian Defense: Anti-Nimzo-Indian,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. g3 cxd4 5. Nxd4 d5 6. Bg2 e5 7. Nf3 d4 8. O-O Nc6 9. e3 Be7 10. exd4 exd4 11. Nbd2 O-O 12. Nb3 d3 13. Be3 Bg4 14. h3 Bh5 15. g4 Bg6 16. Nfd4 Nxd4 17. Nxd4 Qd7 18. Qb3 h5 19. Qxb7 Qxb7 20. Bxb7 Rab8 21. Bf3 hxg4 22. hxg4 Rxb2 23. Rfd1 Bc5 24. Nf5 Bxe3 25. Nxe3 Ne4 26. Rxd3 Nxf2 27. Rb3 Nh3+ 28. Kh1 Rf2 29. Rf1 Rxf3 30. Rxf3 Be4 31. Ng2 Bxf3 32. Rxf3 Ng5 33. Ra3 Rd8 34. Ne3 Rd2 35. Kg1 g6 36. Kf1 Rd7 37. Ke2 Kg7 38. Nd5 Ne4 39. Ke3 Nf6 40. Nxf6 Kxf6 41. Ra6+ Kg5 42. c5 Kxg4 43. c6 Rc7 44. Ke4 f5+ 45. Ke5 f4 46. Kd6 Rc8 47. Kd7 Rh8 48. c7 g5 49. Re6 f3 50. Re8 Rh7+ 51. Re7 Rh8 52. Re8 Rh7+ 53. Re7 Rh8 54. Re8,d4,Nf6,c4,e6,Nf3,c5,g3,cxd4,Nxd4,d5,Bg2,e5,Nf3,d4,O-O,Nc6,e3,Be7,exd4,exd4
"Narayanan,SL",Kolkata IND,0.5,"Sicilian Defense: French Variation, Open",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Qxd4 Nc6 5. Qe3 Be7 6. Bd3 Nf6 7. O-O d5 8. exd5 exd5 9. c3 O-O 10. Nbd2 Re8 11. Nb3 Bg4 12. Nfd4 Bd6 13. Qd2 Ne4 14. Qc2 Ne5 15. h3 Qh4 16. Bxe4 dxe4 17. Qxe4 Qh5 18. Qc2 Re6 19. f4 Bxh3 20. f5 Ng4 21. gxh3 Qxh3 22. Qg2 Bh2+ 23. Kh1 Qh5 24. fxe6 Bg3+ 25. Kg1 Bh2+ 26. Kh1 Bg3+ 27. Kg1 Bh2+,e4,c5,Nf3,e6,d4,cxd4,Qxd4,Nc6,Qe3,Be7,Bd3,Nf6,O-O,d5,exd5,exd5,c3,O-O,Nbd2,Re8
"Carlsen,M",Kolkata IND,1.0,Sicilian Defense: Kramnik Variation,1. e4 c5 2. Nf3 e6 3. c4 Nc6 4. d4 cxd4 5. Nxd4 Nf6 6. Nc3 Bc5 7. Nc2 Qb6 8. Qd2 Ng4 9. f3 Nf2 10. Na4 Qc7 11. Nxc5 Nxh1 12. Qf4 Qa5+ 13. b4 Nxb4 14. Kd1 Nf2+ 15. Ke2 Nxc2 16. Be3 Nxa1 17. Qe5 Qxa2+ 18. Bd2 f6 19. Qd6 b6 20. Nxe6 Qxc4+,e4,c5,Nf3,e6,c4,Nc6,d4,cxd4,Nxd4,Nf6,Nc3,Bc5,Nc2,Qb6,Qd2,Ng4,f3,Nf2,Na4,Qc7
"Abdusattorov,Nodirbek",Kolkata IND,1.0,Pseudo Queen's Indian Defense,1. d4 Nf6 2. Nf3 b6 3. Bf4 Bb7 4. e3 e6 5. h3 Be7 6. Be2 O-O 7. O-O c5 8. c3 d6 9. Nbd2 Nbd7 10. Re1 Qc7 11. Bh2 Rfe8 12. Bd3 a6 13. a4 Bc6 14. e4 cxd4 15. cxd4 Qb7 16. Qb1 h6 17. b4 b5 18. Nb3 bxa4 19. Na5 Qb6 20. Nxc6 Qxc6 21. Rc1 Qb6 22. Rxa4 d5 23. e5 Ne4 24. Bf4 Rec8 25. Rxc8+ Rxc8 26. Rxa6 Qxb4 27. Bxe4 dxe4 28. Qxe4 Nc5 29. Qc2 Qb7 30. Ra2 Ne4 31. Qb2 Qc6 32. Kh2 Nc3 33. Ra7 Nd5 34. Bd2 Qc4 35. Qb7 Rf8 36. Ra8 Qe2 37. Rxf8+ Bxf8 38. Kg3 Qd3 39. Kh2 Qe2 40. Kg3 Ne7 41. Be3 Nf5+ 42. Kh2 Nxe3 43. fxe3 Qxe3 44. d5 Qf4+ 45. Kh1 Qe4 46. Qc8 Qxd5 47. h4 g6 48. h5 gxh5 49. Qc1 Qe4 50. Qc8 Qf4 51. Qd8 Kg7 52. Qd3 Be7 53. Qe2 Bg5 54. Ng1 Qg4 55. Qd3 Bf4 56. Nf3 h4 57. Qf1 Qg3 58. Qe2 h3 59. gxh3 Qxh3+ 60. Kg1 Qg3+ 61. Kf1 h5 62. Qe4 h4 63. Ng1 Bxe5 64. Ne2 Qg5 65. Ng1 Bf6 66. Nf3 Qg3 67. Nd2 h3 68. Qh1 Bh4,d4,Nf6,Nf3,b6,Bf4,Bb7,e3,e6,h3,Be7,Be2,O-O,O-O,c5,c3,d6,Nbd2,Nbd7,Re1,Qc7
"Nihal,Sarin",Kolkata IND,1.0,Zukertort Opening: Nimzo-Larsen Variation,1. Nf3 Nf6 2. b3 c5 3. Bb2 Nc6 4. e3 g6 5. d4 cxd4 6. Nxd4 Bg7 7. Be2 O-O 8. O-O d5 9. Nxc6 bxc6 10. c4 Bf5 11. Nc3 Qd7 12. Na4 Rfd8 13. Rc1 Qd6 14. h3 e5 15. cxd5 cxd5 16. Nc5 Qe7 17. Qd2 a5 18. Rfd1 h5 19. Qe1 h4 20. Bf1 Nh5 21. Na4 Qf6 22. f4 Re8 23. Rxd5 Qe6 24. Rxe5 Bxe5 25. Bxe5 Ng3 26. Rc7 Rac8 27. Nc5 Qd5 28. Bc4 Rxc7 29. Bxd5 Rxc5 30. Bc4 Be6 31. Bd4 Rcc8 32. Qxa5 Bxc4 33. bxc4 Rxc4 34. Bb2 Rec8 35. Qe5 Rc1+,Nf3,Nf6,b3,c5,Bb2,Nc6,e3,g6,d4,cxd4,Nxd4,Bg7,Be2,O-O,O-O,d5,Nxc6,bxc6,c4,Bf5
"Vidit,S",Kolkata IND,0.0,Blumenfeld Countergambit Accepted,1. d4 Nf6 2. c4 e6 3. Nf3 c5 4. d5 b5 5. dxe6 fxe6 6. cxb5 d5 7. Nc3 Nbd7 8. e4 Bb7 9. e5 Ng4 10. Ng5 Ngxe5 11. Nxe6 Qe7 12. Nxd5 Nf3+ 13. gxf3 Qxe6+ 14. Ne3 Ne5 15. Be2 Rd8 16. Bd2 Be7 17. Rg1 O-O 18. Qc2 Nxf3+ 19. Bxf3 Bxf3 20. Bc3 g6 21. Qb3 Rd5 22. Qc4 Rfd8 23. Kf1 Qh3+ 24. Ke1 Bh4 25. Rd1 Qe6 26. Rd3 Kf8 27. Qf4+ Ke8 28. Rxd5 Rxd5 29. Qxf3 Rf5 30. Qa8+ Kf7 31. Qb7+ Kf8 32. Qb8+ Kf7 33. Qb7+ Kf8 34. Kd1 Rxf2 35. Qa8+ Ke7 36. Qxa7+ Ke8 37. Qa8+ Ke7 38. Nd5+ Kf7 39. Qb7+ Kf8 40. Qg7+ Ke8 41. Nc7+,d4,Nf6,c4,e6,Nf3,c5,d5,b5,dxe6,fxe6,cxb5,d5,Nc3,Nbd7,e4,Bb7,e5,Ng4,Ng5,Ngxe5
"Praggnanandhaa,R",Kolkata IND,0.0,Sicilian Defense: French Variation,1. e4 c5 2. Nf3 e6 3. Nc3 Nc6 4. h3 a6 5. g3 b5 6. Bg2 Bb7 7. O-O b4 8. Na4 Nf6 9. Re1 Be7 10. d4 cxd4 11. Nxd4 Nxd4 12. Qxd4 Rc8 13. c4 bxc3 14. Nxc3 Bc5 15. Qd3 Qb6 16. Qe2 Bd4 17. Bg5 h6 18. Be3 Bxe3 19. Qxe3 Qxb2 20. Rec1 Bc6 21. Rab1 Qa3 22. e5 Nh7 23. Bxc6 dxc6 24. Ne4 Qxe3 25. Nd6+ Kd7 26. fxe3 Rb8 27. Nxf7 Rhf8 28. Nd6 Ng5 29. Kg2 Kc7 30. h4 Nh7 31. Rxb8 Rxb8 32. Rf1 Rf8 33. Rc1 g5 34. Rc4 Rb8 35. Ra4 Rb2+ 36. Kf3 Rh2 37. Rxa6 Nf8 38. Ra8 Ng6 39. Ra7+ Kb6 40. Rb7+ Kc5 41. Ne4+ Kd5 42. Rd7+ Kxe5 43. hxg5 hxg5 44. Rg7 g4+ 45. Kxg4 Kxe4 46. Rxg6 e5 47. a4 Rc2 48. Re6 Rc4 49. a5 Kxe3+ 50. Kf5 e4 51. a6 Kf3 52. g4 e3 53. g5 e2 54. g6 Rf4+ 55. Kg5 Re4 56. Rxe4 Kxe4 57. a7 e1=Q 58. a8=Q Qg3+ 59. Kf6 Qe5+ 60. Kf7 Qf5+ 61. Kg7 Qe5+ 62. Kg8 Qe6+ 63. Kh7 Qh3+ 64. Kg7 Qc3+ 65. Kf7 Qb3+ 66. Kf8 Qf3+ 67. Ke7 Ke5 68. Qh8+ Kd5 69. Qd8+ Kc4 70. Qd6 Kb5 71. g7 Qg4 72. Qe5+ Ka6 73. Kf8 Qf3+ 74. Ke8 Qg4 75. Ke7 Qc8 76. Qe6 Qc7+ 77. Kf8 Qd8+ 78. Kf7 Qc7+ 79. Kf6 Qf4+ 80. Qf5 Qd6+ 81. Kf7 Qc7+ 82. Kg6 Qg3+ 83. Kf6 Qd6+ 84. Qe6 Qf4+ 85. Kg6 Qg3+ 86. Kf7 Qc7+ 87. Kf8 Qb8+ 88. Ke7 Qc7+ 89. Qd7 Qe5+ 90. Kd8 Qg5+ 91. Kc7 Qe5+ 92. Kxc6 Qf6+ 93. Kc7 Qe5+ 94. Qd6+,e4,c5,Nf3,e6,Nc3,Nc6,h3,a6,g3,b5,Bg2,Bb7,O-O,b4,Na4,Nf6,Re1,Be7,d4,cxd4
"Abdurakhmonov,Mukhammadali",Doha QAT,1.0,Indian Defense: London System,1. d4 Nf6 2. Bf4 e6 3. Nf3 c5 4. e3 Nc6 5. Nbd2 h6 6. c3 Nh5 7. dxc5 Nxf4 8. exf4 Bxc5 9. Ne4 b6 10. Nd6+ Bxd6 11. Qxd6 Qe7 12. Qxe7+ Kxe7 13. O-O-O Bb7 14. h4 Rac8 15. Kb1 Rhd8 16. Be2 d6 17. Rhe1 Nb8 18. g3 Nd7 19. Nd4 Nf6 20. g4 Ba8 21. g5 Ne4 22. f3 Nf2 23. Rd2 Nh3 24. f5 Nf4 25. Bd1 hxg5 26. hxg5 Rc5 27. Bc2 e5 28. f6+ gxf6 29. Nf5+ Ke6 30. Ng7+ Kd7 31. gxf6 Bxf3 32. b4 Rd5 33. Rh2 Bg4 34. Bb3 Rd3 35. Bxf7 Rxc3 36. Rh4 Rf8 37. Bb3 Ng2 38. Rxg4 Nxe1 39. Ba4+ Kc8 40. Kb2 Rf3 41. Ne6 Nd3+ 42. Kc2 Rh8,d4,Nf6,Bf4,e6,Nf3,c5,e3,Nc6,Nbd2,h6,c3,Nh5,dxc5,Nxf4,exf4,Bxc5,Ne4,b6,Nd6+,Bxd6
"Saydaliev,Saidakbar",Doha QAT,1.0,"Italian Game: Two Knights Defense, Modern Bishop's Opening",1. e4 e5 2. Nf3 Nc6 3. Bc4 Nf6 4. d3 h6 5. a4 d6 6. a5 g6 7. c3 Bg7 8. a6 b6 9. O-O O-O 10. Re1 Re8 11. Nbd2 Rb8 12. Bb5 Bd7 13. Nc4 Ne7 14. Bxd7 Qxd7 15. Be3 Ng4 16. Bd2 f5 17. b4 Rf8 18. Qe2 Rbe8 19. h3 Nf6 20. Nh4 Kh7 21. exf5 gxf5 22. Qf3 e4 23. dxe4 fxe4 24. Qd1 Qe6 25. Ne3 Nfd5 26. Qc2 Bf6 27. Nf3 Nxe3 28. Bxe3 Nf5 29. Nd4 Bxd4 30. Bxd4 Rg8 31. f3 Nh4 32. Kh1 Nxf3 33. Rf1 Ref8 34. gxf3 Qxh3+ 35. Qh2 Qxh2+ 36. Kxh2 Rf5,e4,e5,Nf3,Nc6,Bc4,Nf6,d3,h6,a4,d6,a5,g6,c3,Bg7,a6,b6,O-O,O-O,Re1,Re8
"Ganguly,S",Doha QAT,1.0,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nb3 Be6 8. f3 Be7 9. Qd2 h5 10. Be2 Nbd7 11. Nd5 Bxd5 12. exd5 Qc7 13. Rc1 h4 14. O-O Nh5 15. Rfe1 O-O 16. Na5 f5 17. b4 h3 18. gxh3 Bh4 19. Rf1 Ndf6 20. c4 f4 21. Bf2 Bxf2+ 22. Rxf2 e4 23. Qd4 Rae8 24. c5 Re5 25. Rd1 dxc5 26. Qxc5 Qf7 27. Rg2 exf3 28. Bxf3 Ne4 29. Qd4 Ng5 30. Bg4 Qe8 31. Rf2 f3 32. Kf1 Rf4 33. Qd3 Rfe4 34. Be6+ Kh8 35. Rc1 Nf4 36. Qb3 Nxd5 37. Rxf3 Nxf3,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e5,Nb3,Be6,f3,Be7,Qd2,h5,Be2,Nbd7
"Sargsyan,Shant",Doha QAT,0.5,Sicilian Defense: Moscow Variation,1. e4 c5 2. Nf3 d6 3. Bb5+ Nd7 4. O-O a6 5. Bd3 Ngf6 6. c3 b5 7. a4 b4 8. Bc2 Bb7 9. Re1 Qc7 10. d3 bxc3 11. bxc3 g6 12. Nbd2 Bg7 13. a5 O-O 14. d4 cxd4 15. cxd4 Rac8 16. Bd3 e5 17. dxe5 Ng4 18. Rb1 Ngxe5 19. Nxe5 Nxe5 20. Bf1 d5 21. h3 dxe4 22. Nxe4 Rfd8 23. Qb3 Bxe4 24. Rxe4 Rb8 25. Rb4 Nc6 26. Rxb8 Rxb8 27. Qc2 Rxb1 28. Qxb1 Nxa5 29. Be3 Qb7 30. Qxb7 Nxb7 31. Bxa6,e4,c5,Nf3,d6,Bb5+,Nd7,O-O,a6,Bd3,Ngf6,c3,b5,a4,b4,Bc2,Bb7,Re1,Qc7,d3,bxc3
"Shearsby,Jude",chess.com INT,0.0,Caro-Kann Defense: Classical Variation,1. e4 c6 2. d4 d5 3. Nd2 dxe4 4. Nxe4 Bf5 5. Ng5 e6 6. N1f3 Nd7 7. Nh4 h6 8. Nxf5 hxg5 9. Ng3 Rh4 10. Be3 Qb6 11. Qc1 Ngf6 12. Bxg5 Rxd4 13. Be3 Qa5+ 14. c3 Rd6 15. Bc4 Ne5 16. Be2 O-O-O 17. O-O Neg4 18. Bf4 Rd5 19. b4 Qb6 20. Bf3 Rd3 21. Be2 R3d5 22. Bf3 R5d7 23. h3 Nh6 24. a4 Bd6 25. a5 Qc7 26. Bxd6 Rxd6 27. Qg5 Ne8 28. b5 f6 29. Qh5 cxb5 30. Qxb5 a6 31. Qb3 Nf7 32. Rfb1 R8d7 33. Ne4 Rc6 34. Ng3 Rcd6 35. Ne4 Rc6 36. Ng3 Rxc3 37. Qxe6 Ned6 38. Ne4 Nxe4 39. Bxe4 Nd6 40. Qg8+ Qd8 41. Qd5 Kb8 42. Bf3,e4,c6,d4,d5,Nd2,dxe4,Nxe4,Bf5,Ng5,e6,N1f3,Nd7,Nh4,h6,Nxf5,hxg5,Ng3,Rh4,Be3,Qb6
"Punin,Andrii",chess.com INT,0.0,Modern Defense,1. e4 g6 2. Be2 Bg7 3. f4 d5 4. d3 dxe4 5. dxe4 Qxd1+ 6. Bxd1 Nf6 7. Nc3 Nc6 8. e5 Nd7 9. Nb5 Kd8 10. c3 Nc5 11. Bc2 Bf5 12. Bxf5 gxf5 13. Ke2 f6 14. exf6 Bxf6 15. Be3 Ne6 16. Rd1+ Ke8 17. Nf3 Kf7 18. g3 Rhd8 19. Nfd4 Nexd4+ 20. Bxd4 Nxd4+ 21. Nxd4 Bxd4 22. Rxd4 Rxd4 23. cxd4 Ke6 24. Kd3 Kd6 25. Re1 e6 26. Rg1 h5 27. Kc4 a5 28. a4 Ra6 29. b3 Rc6+ 30. Kd3 Rb6 31. Kc4 Rb4+ 32. Kc3 c6 33. Re1 Rb6 34. Re5 Ra6 35. h3 Ra8 36. g4 hxg4 37. hxg4 Rf8 38. gxf5 Rxf5 39. Rxf5 exf5 40. Kc4 b6 41. Kc3 Kd5 42. Kd3 b5 43. b4 axb4 44. a5 c5 45. a6 c4+ 46. Kd2 Kc6 47. d5+ Kb6 48. d6 b3 49. d7 Kc7 50. a7,e4,g6,Be2,Bg7,f4,d5,d3,dxe4,dxe4,Qxd1+,Bxd1,Nf6,Nc3,Nc6,e5,Nd7,Nb5,Kd8,c3,Nc5
"Stevanic,David",chess.com INT,1.0,Owen Defense,1. e4 b6 2. d4 Bb7 3. Nc3 g6 4. Be3 Bg7 5. Qd2 d6 6. Bd3 Nd7 7. f4 e6 8. Nf3 a6 9. O-O b5 10. a3 Ngf6 11. h3 c5 12. e5 Nd5 13. Nxd5 Bxd5 14. c3 Qc7 15. Qf2 c4 16. Bc2 f5 17. a4 O-O 18. a5 Rab8 19. Bd2 Rfd8 20. Qh4 Bxf3 21. Rxf3 dxe5 22. fxe5 Nxe5 23. Rff1 Nc6 24. Bg5 Re8 25. b4 e5 26. d5 Nd8 27. Rad1 Nf7 28. Be3 Rbd8 29. Bb6 Qd7 30. Bxd8 Rxd8 31. Qf2 e4 32. Qb6 Bxc3 33. Qxa6 Bxb4 34. Qb6 Rc8 35. a6 Bc5+ 36. Qxc5 Rxc5,e4,b6,d4,Bb7,Nc3,g6,Be3,Bg7,Qd2,d6,Bd3,Nd7,f4,e6,Nf3,a6,O-O,b5,a3,Ngf6
"Grunberg,M",chess.com INT,1.0,Zukertort Opening: Pirc Invitation,1. Nf3 d6 2. c4 e5 3. d4 e4 4. Ng5 f5 5. f3 Be7 6. Nh3 Nf6 7. Nc3 c6 8. d5 Nbd7 9. Nf2 Ne5 10. fxe4 fxe4 11. Ncxe4 Nxe4 12. Nxe4 Nxc4 13. dxc6 bxc6 14. Qa4 d5 15. Qxc6+ Bd7 16. Qxd5 Bb4+ 17. Nc3 Rc8 18. Bg5 Qb6 19. Qe4+ Be6 20. e3 O-O 21. Bd3 g6 22. Ke2 Bxc3 23. bxc3 Qb2+ 24. Bc2 Bg4+ 25. Kd3 Bf5,Nf3,d6,c4,e5,d4,e4,Ng5,f5,f3,Be7,Nh3,Nf6,Nc3,c6,d5,Nbd7,Nf2,Ne5,fxe4,fxe4
