opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Radjabov,T",Benidorm ESP,0.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 Ne4 3. Bf4 d5 4. e3 c5 5. Bd3 Nc6 6. Bxe4 dxe4 7. d5 e5 8. Bg3 Ne7 9. Nc3 Ng6 10. h4 h5 11. f3 Be7 12. Nxe4 f5 13. Nc3 Bxh4 14. Bxh4 Nxh4 15. Qd2 Qg5 16. Nh3 Qg3+ 17. Qf2 f4 18. Nxf4 Nxf3+ 19. gxf3 exf4 20. Qxg3 fxg3 21. Ne4 h4 22. Nxg3 O-O 23. Rxh4 Rxf3 24. Ne4 Bf5 25. Ke2 Bxe4 26. Rxe4 Raf8 27. Kd3 b5 28. Re7 R8f7 29. Re8+ Rf8 30. Rxf8+ Kxf8 31. a4 b4 32. Kc4 Rxe3 33. Kxc5 Re2 34. c4 Rxb2 35. Kc6 b3 36. d6 Rd2 37. d7 b2 38. Rf1+ Ke7 39. Re1+ Kf7 40. Kc7,d4,Nf6,Bg5,Ne4,Bf4,d5,e3,c5,Bd3,Nc6,Bxe4,dxe4,d5,e5,Bg3,Ne7,Nc3,Ng6,h4,h5
"Adams,Mi",Sofia BUL,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. g3 a6 7. Bg2 Nf6 8. O-O Nxd4 9. Qxd4 Bc5 10. Qd3 Ng4 11. Qe2 Ne5 12. Kh1 d6 13. f4 Nc6 14. Be3 b6 15. f5 Ne5 16. Rad1 Bb7 17. Bg5 O-O 18. f6 g6 19. Na4 b5 20. Nxc5 Qxc5 21. b3 Rac8 22. Bh6 Rfe8 23. Rd2 d5 24. Be3 Qb4 25. Bf4 Nd7 26. e5 Nc5 27. h4 Ne4 28. Bxe4 dxe4 29. Kh2 Red8 30. Rfd1 Rd5 31. Be3 Rxd2 32. Qxd2 Qxd2+ 33. Rxd2 Bd5 34. Bd4 h5 35. Kg1 Kh7 36. c3 g5 37. hxg5 Kg6 38. Kf2 Kxg5 39. Ke3 Kg4 40. Rh2 Rh8 41. Kf2 h4 42. Rxh4+ Rxh4 43. gxh4 Kxh4 44. Ke3 a5 45. Kf4 a4 46. bxa4 bxa4 47. a3 Bb7 48. Be3 Bd5 49. Bd2 Bb7 50. Be1+ Kh5 51. Bf2 Kg6 52. Bc5 Bd5 53. Be3 Bb7 54. Bd2 Bd5 55. Ke3 Kf5 56. Kd4 Bb7 57. c4 Ba6 58. Bc3 Kf4 59. Kc5 e3 60. Kd6 Bxc4 61. Ke7 Kf5 62. Kxf7 Be2 63. Ke7 Bh5 64. f7 Bxf7 65. Kxf7 e2 66. Ke7 e1=Q 67. Bxe1 Kxe5 68. Kd7 Kd5 69. Kc7 e5 70. Kb6 Kc4 71. Ka6 Kb3 72. Bb4 e4 73. Bc5 e3 74. Bxe3 Kxa3,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,g3,a6,Bg2,Nf6,O-O,Nxd4,Qxd4,Bc5,Qd3,Ng4
"Topalov,V",Sofia BUL,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Qd2 Nf6 8. O-O-O Bb4 9. f3 Ne7 10. Nde2 b5 11. Kb1 Ba5 12. Qd4 Nc6 13. Qc5 Bb4 14. Qg5 O-O 15. Qg3 Ne5 16. h4 Bb7 17. h5 Ne8 18. a3 Bd6 19. Bf4 f6 20. Na2 Rc8 21. Nec3 Bc6 22. Be2 a5 23. h6 g6 24. Rxd6 Qxd6 25. Nxb5 Bxb5 26. Bxb5 Nc7 27. Be2 Rb8 28. a4 Qd4 29. b3 d6 30. Bc1 Qxa4 31. Bb2 Qe8 32. f4 Nc6 33. Rd1 a4 34. f5 axb3 35. cxb3 Ne5 36. Rxd6 Qe7 37. fxg6 hxg6 38. Nc1 Kh7 39. Bxe5 fxe5 40. Qxe5 Rbd8 41. Rc6 Rf7 42. Nd3 Rb8 43. Kb2 Qd8 44. b4 Rb7 45. Rc2 Na6 46. Kb3 Rfd7 47. Rc3 Rd6 48. Nc5 Nxc5+ 49. Rxc5 Ra7 50. Ra5 Rc7 51. Rc5 Ra7 52. Ra5 Rad7 53. Rc5 Rd2 54. Bc4 Rxg2 55. Bxe6 Re7 56. Qc3 Qa8 57. Ra5 Qxe4 58. Bd5 Qb1+ 59. Ka3 Rg1 60. Bg8+ Kxg8 61. Ra8+ Kf7 62. Qc4+ Re6 63. Ra7+ Kf6 64. Qf4+ Qf5 65. Qd4+ Qe5 66. Qf2+ Qf5 67. Qd4+ Qe5 68. Qf2+,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,Qd2,Nf6,O-O-O,Bb4,f3,Ne7,Nde2,b5
"Anand,V",Sofia BUL,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Be2 Nf6 8. O-O Bb4 9. Na4 Be7 10. Nxc6 bxc6 11. Nb6 Rb8 12. Nxc8 Qxc8 13. Bd4 O-O 14. e5 Nd5 15. c4 Nf4 16. g3 Nxe2+ 17. Qxe2 c5 18. Bc3 f5 19. Rad1 Qc6 20. f4 Rf7 21. b3 Rb7 22. Rd3 Ra7 23. h4 g6 24. Ba5 Rb7 25. Rfd1 Bf8 26. Qg2 Qc8 27. Kf1 Ra7 28. Ke1 Rb7 29. R1d2 h5 30. Kd1 Ra7 31. Kc2 Qb8 32. Qf3 Rb7 33. Qe3 Qc8 34. Rd1 Be7 35. a4 Bf8 36. Rd6 Bxd6 37. Rxd6 Qb8 38. Rxa6 Rf8 39. Bd2 Ra7 40. Rd6 Qc7 41. Qf3 Rb8 42. Rd3 Qb6 43. Rd6 Qc7 44. Rd3 Qb6 45. Rd6,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,Be2,Nf6,O-O,Bb4,Na4,Be7,Nxc6,bxc6
"Adams,Mi",San Luis ARG,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Bd3 b5 8. Nxc6 Qxc6 9. e5 Bb4 10. O-O f5 11. Be2 Bb7 12. Bh5+ g6 13. Bf3 Qc8 14. Bd2 Bxc3 15. Bxc3 Ne7 16. Bb4 Bxf3 17. Qxf3 Nd5 18. c3 Qc4 19. Rfd1 Qg4 20. Qd3 Kf7 21. h3 Qf4 22. Qe2 Qc4 23. Qf3 a5 24. Bd6 a4 25. Rd4 Qc6 26. Rad1 h6 27. R1d3 Kg7 28. Kh2 Rac8 29. Qg3 Kh7 30. Qh4 Rhg8 31. Rg3 g5 32. Qh5 Rg7 33. Qd1 Nf4 34. h4 Rh8 35. Kg1 Kg8 36. b3 axb3 37. axb3 Rhh7 38. h5 Rh8 39. Ba3 Kh7 40. Bc1 Nd5 41. c4 bxc4 42. bxc4 Nb6 43. Rd6 Qa4 44. Qxa4 Nxa4 45. Ra3 Nc5 46. Ra7 Rc8 47. Be3 f4 48. Bxc5,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,Bd3,b5,Nxc6,Qxc6,e5,Bb4,O-O,f5
"Leko,P",San Luis ARG,0.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Qd2 Nf6 8. O-O-O Bb4 9. f3 Ne7 10. Nde2 b5 11. g4 h6 12. Rg1 Ng6 13. a3 Be7 14. f4 b4 15. axb4 Bxb4 16. Qd4 Qa5 17. Kb1 Rb8 18. g5 Nh5 19. gxh6 Rxh6 20. Rg5 Qc7 21. Nb5 Rxb5 22. Rxb5 axb5 23. Qxb4 Nhxf4 24. Nc3 Rxh2 25. Bg1,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,Qd2,Nf6,O-O-O,Bb4,f3,Ne7,Nde2,b5
"Anand,V",San Luis ARG,0.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Qd2 Nf6 8. O-O-O Bb4 9. f3 Ne7 10. Nde2 b5 11. Bf4 e5 12. Bg5 Bb7 13. Kb1 Ba5 14. Bxf6 gxf6 15. Qh6 Qb6 16. g3 Qe6 17. Bh3 f5 18. Qh4 f6 19. exf5 Qf7 20. Ne4 Bxe4 21. fxe4 Nc6 22. Rd6 O-O 23. Rhd1 Ra7 24. Bf1 Rc7 25. Nc1 Bb4 26. R6d5 Rfc8 27. Nb3 Bf8 28. c3 Kh8 29. g4 Qg7 30. Qg3 Ra8 31. a3 Rac8 32. Nc1 Na5 33. Na2 Nb3 34. h4 Nc5 35. Bd3 Na4 36. Bc2 Nb6 37. R5d3 d5 38. exd5 Bd6 39. Bb3 a5 40. Qf2 Nc4 41. Qe2 Rg8 42. Rg1 Qh6 43. Rdd1 a4 44. Bxc4 Rxc4 45. g5 fxg5 46. hxg5 Rxg5 47. Qe3 Rf4 48. Qb6 Rgxf5 49. Qxb5 Rf8 50. Nb4 e4 51. Rde1 Rh4 52. Ka1 e3 53. Qxa4 Re4 54. Qa6 Rfe8 55. Re2 Qf8 56. Qd3 Qf6 57. Nc2 Bc5 58. Rge1 Qe5 59. b4 Bb6 60. Kb2 h5 61. d6 Qf5 62. Rxe3,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,Qd2,Nf6,O-O-O,Bb4,f3,Ne7,Nde2,b5
"Sutovsky,E",Rishon Le Zion ISR,1.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nc3 Nc6 3. Nf3 e6 4. d4 cxd4 5. Nxd4 Qc7 6. g3 a6 7. Bg2 d6 8. O-O Bd7 9. Re1 Nf6 10. Nxc6 bxc6 11. Na4 Be7 12. c4 O-O 13. c5 Rad8 14. Bf4 e5 15. cxd6 Bxd6 16. Bg5 Be7 17. Qc2 c5 18. Rac1 c4 19. b3 Bxa4 20. bxa4 c3 21. Bxf6 gxf6 22. Re3 Bb4 23. a3 Rd2 24. axb4 Rxc2 25. Rxc2 Qc4 26. Rexc3 Qxb4 27. Rc4 Qb1+ 28. Rc1 Qb7 29. Rd1 Qb3 30. Rdc1 Rd8 31. Bf1 a5 32. Rc8 Rxc8 33. Rxc8+ Kg7 34. Rc4 Qb7 35. h4 Qb1 36. Kg2 f5 37. f3 Qb2+ 38. Kg1 fxe4 39. fxe4 h5 40. Bd3 Qa3 41. Bf1 Qxg3+ 42. Bg2 Qe1+ 43. Kh2 Qxh4+ 44. Kg1 Qe1+ 45. Kh2 h4 46. Rc6 Qg3+ 47. Kh1 h3 48. Bf1 Qf3+,e4,c5,Nc3,Nc6,Nf3,e6,d4,cxd4,Nxd4,Qc7,g3,a6,Bg2,d6,O-O,Bd7,Re1,Nf6,Nxc6,bxc6
"Carlsen,M",Rishon Le Zion ISR,0.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 Ne4 3. Bf4 d5 4. e3 Bf5 5. f3 Nf6 6. c4 e6 7. Nc3 Bb4 8. Qb3 Nc6 9. a3 Bxc3+ 10. Qxc3 O-O 11. Ne2 Bg6 12. h4 Re8 13. g4 dxc4 14. e4 Nxe4 15. fxe4 Bxe4 16. Rh2 Bd3 17. O-O-O Ne7 18. Qd2 Nd5 19. Nc3 Bxf1 20. Rxf1 b5 21. g5 a5 22. Nxb5 Rb8 23. Nc3 Rb3 24. Nxd5 Qxd5 25. Be5 Reb8 26. Qf4 Qd7 27. Rc2 c3 28. bxc3 Rxa3 29. Kd2 a4 30. h5 Rab3 31. h6 Rb2 32. hxg7 Rxc2+ 33. Kxc2 a3 34. g6 Rb2+ 35. Kc1 hxg6 36. Rh1 Rb1+ 37. Kxb1 Qb5+ 38. Kc2 Qe2+ 39. Kb3 Qb2+ 40. Kc4 Qe2+ 41. Kb4 Qb2+ 42. Ka4 Qc2+ 43. Kb4 Qb2+ 44. Kc4 Qa2+ 45. Kd3,d4,Nf6,Bg5,Ne4,Bf4,d5,e3,Bf5,f3,Nf6,c4,e6,Nc3,Bb4,Qb3,Nc6,a3,Bxc3+,Qxc3,O-O
"Topalov,V",Bilbao ESP,0.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. f3 Bb4 8. Nxc6 Qxc6 9. Qd4 Bxc3+ 10. bxc3 f6 11. c4 b5 12. Rb1 Qc7 13. Qc5 Qa5+ 14. Kf2 Ne7 15. Be2 Kf7 16. a4 d6 17. Qxd6 bxa4 18. Rhd1 a3 19. Bc5 Re8 20. Bxa3 Ra7 21. Qc5 Qc7 22. Qxc7 Rxc7 23. Bd6 Rc6 24. c5 Rd8 25. Rb8 Ke8 26. Ra1 e5 27. c3 Ng6 28. Bd1 Bd7 29. Rxd8+ Kxd8 30. Ba4 Rc8 31. Bxd7 Kxd7 32. Rxa6 Nf4 33. Ra7+ Kc6 34. g3 Nd3+ 35. Ke3 Nb2 36. Rxg7 Nc4+ 37. Kd3 Nb2+ 38. Kc2 Nc4 39. Rxh7 Ra8 40. Kb3 Nd2+ 41. Kb4 Rc8 42. Rf7 Nxf3 43. Rxf6 Nd2 44. Bxe5+ Kb7 45. Rb6+ Ka7 46. Kb5,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,f3,Bb4,Nxc6,Qxc6,Qd4,Bxc3+,bxc3,f6
"Anand,V",Canada de Calatrava ESP,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Qd2 Nf6 8. O-O-O Bb4 9. f3 O-O 10. g4 b5 11. g5 Nh5 12. Kb1 Nxd4 13. Qxd4 Bxc3 14. Qxc3 Qxc3 15. bxc3 d5 16. Be2 g6 17. exd5 exd5 18. Rhe1 Re8 19. Bd3 Bd7 20. Re2 f6 21. Rde1 Kf7 22. Kb2 Rac8 23. gxf6 Nxf6 24. Bd4 Rxe2 25. Rxe2 Ne8 26. Be5 Rc6 27. h4 Nd6 28. Bf4 Nc4+ 29. Kc1 Bf5 30. Bg5 Re6 31. Bxc4,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,Qd2,Nf6,O-O-O,Bb4,f3,O-O,g4,b5
"Topalov,V",Bilbao ESP,0.0,Sicilian Defense: Taimanov Variation,1. e4 c5 2. Nc3 Nc6 3. Nf3 e6 4. d4 cxd4 5. Nxd4 a6 6. Nxc6 bxc6 7. e5 Qc7 8. Qe2 a5 9. f4 d5 10. exd6 Bxd6 11. Ne4 Bxf4 12. Bxf4 Qxf4 13. g3 Qe5 14. O-O-O Ke7 15. Qf3 Nf6 16. Qa3+ c5 17. Nxc5 Nd5 18. Bg2 Nb4 19. Nd3 Qe3+ 20. Kb1 Rb8 21. Rhe1 Qb6 22. c3 Ba6 23. Ne5 Rhd8 24. cxb4,e4,c5,Nc3,Nc6,Nf3,e6,d4,cxd4,Nxd4,a6,Nxc6,bxc6,e5,Qc7,Qe2,a5,f4,d5,exd6,Bxd6
"Anand,V",Mainz GER,0.5,Sicilian Defense: Taimanov Variation,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 a6 6. Be2 Nf6 7. Nxc6 bxc6 8. e5 Nd5 9. Ne4 f5 10. exf6 Nxf6 11. Nd6+ Bxd6 12. Qxd6 Qe7 13. Bf4 Bb7 14. Bf3 Kf7 15. O-O-O a5 16. Rhe1 a4 17. Qxe7+ Kxe7 18. Bd6+ Kf7 19. Rd4 Ra5 20. Rb4 Ba8 21. Re5 Ra7 22. Rf4 Rc8 23. Ree4 a3 24. b3 c5 25. Rc4 Bxf3 26. Rxf3 Rc6 27. Bxc5 Rac7 28. Bxa3 Rxc4 29. bxc4 Rxc4 30. Kb2 e5 31. Kb3 d5 32. Bb2 Ke6 33. Rc3 Rg4 34. g3 Ne4 35. Rc7 Nd2+ 36. Kc3 Ne4+ 37. Kd3 Nxf2+ 38. Ke2 Ne4 39. Rc6+ Kd7 40. Rb6 Nd6 41. Kf3 Re4 42. Bc1 Rc4 43. Rb2 Rc3+ 44. Ke2 Nc4 45. Bd2 Ra3 46. Rb7+ Ke6 47. Rxg7 Rxa2 48. Kd1 Ra1+ 49. Ke2 Ra2 50. Kd1 d4 51. Bc1 Ra1 52. Rxh7 e4 53. Rh4 Nb2+ 54. Kd2 Nc4+ 55. Kd1 Kd5 56. Rh5+ Kc6 57. Rh4 Nb2+ 58. Kd2 e3+ 59. Ke2 Rxc1 60. Rxd4 Rxc2+ 61. Kxe3 Rxh2,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,a6,Be2,Nf6,Nxc6,bxc6,e5,Nd5,Ne4,f5,exf6,Nxf6
"Najer,E",Natanya ISR,0.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Qd2 Nf6 8. O-O-O Bb4 9. f3 Ne5 10. Nb3 b5 11. Qe1 Be7 12. f4 Nc4 13. e5 Ng4 14. Bd4 Bb7 15. Kb1 O-O 16. Ne4 Nce3 17. Bxe3 Bxe4 18. Bd3 Bxd3 19. Rxd3 Rac8 20. Rc3 Qb7 21. Bc5 Bxc5 22. Nxc5 Qd5 23. Qe2 b4 24. Rd1 Qxd1+ 25. Qxd1 bxc3 26. b4 Ne3 27. Qd4 Nd5 28. a3 Rc6 29. f5 d6 30. fxe6 dxc5 31. exf7+ Kxf7 32. Qxd5+ Re6 33. Qxc5 Rfe8 34. Qc4 Kf8 35. Ka2 Ke7 36. Qxc3 Kd7 37. Qd3+ Kc7 38. Qxh7 R8e7 39. Qd3 Kb7 40. Qd5+ Kc7 41. Qc4+ Kb6 42. Qc8 Rc6 43. Qf5 Rce6 44. Qf2+ Kb7 45. Qf3+ Kb6 46. Kb3 Rxe5 47. c3 Re3 48. Qf4 Kb7 49. a4 R3e5 50. a5 Re3 51. h4 R3e4 52. Qf2 Re3 53. Qd2 R3e6 54. h5 Re5 55. g4 R5e6 56. Qd5+ Rc6 57. Qd4 Rce6 58. g5 Rc6 59. Qd5 Kc7 60. Qg8 Kb7 61. Qf8 Rec7 62. Qf3 Ka7 63. Qe3+ Kb7 64. Qe4 Kb8 65. c4 Rd6 66. Qf4 Rd3+ 67. Ka4 Rc3 68. c5 Rd3 69. Qc4 Rd1 70. Qxa6 Rb7 71. Qc4 Ra1+ 72. Kb3 Rb1+ 73. Ka3 Ra1+ 74. Kb2 Rg1 75. Qf4+ Ka7 76. c6 Rg2+ 77. Kc3 Re7 78. Qd4+,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,Qd2,Nf6,O-O-O,Bb4,f3,Ne5,Nb3,b5
"Eljanov,P",Natanya ISR,1.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Ne2 e6 3. Nbc3 Nc6 4. d4 cxd4 5. Nxd4 Qc7 6. Be2 a6 7. O-O Nf6 8. Bg5 Bc5 9. Bxf6 gxf6 10. Nb3 Bd6 11. g3 h5 12. Bxh5 b5 13. f4 Bb7 14. Bf3 O-O-O 15. Qd2 Rdg8 16. Ne2 Qb6+ 17. Kg2 Bb8 18. Rad1 d6 19. Rc1 Kd8 20. c4 bxc4 21. Rxc4 Ke7 22. Nbd4 Rc8 23. Nxc6+ Bxc6 24. Nc3 Bb5 25. Rb4 Bxf1+ 26. Kxf1 Qc5 27. Rb7+ Rc7 28. Rxc7+ Bxc7 29. Kg2 Bb6 30. h4 Qg1+ 31. Kh3 Rg8 32. Ne2 Qf2 33. Qd3 Qe3 34. Qxe3 Bxe3 35. Nc3 Bd4 36. Na4 Bf2 37. g4 Be3 38. f5 Rc8 39. Be2 a5 40. Kg2 Rc2 41. Kf3 Bd4 42. h5 Bxb2 43. Bd3 Rd2 44. Bc4 Bd4 45. Bb3 d5 46. exd5 e5 47. d6+ Kxd6 48. Bxf7 Rf2+ 49. Kg3 e4 50. h6 e3 51. h7 Be5+,e4,c5,Ne2,e6,Nbc3,Nc6,d4,cxd4,Nxd4,Qc7,Be2,a6,O-O,Nf6,Bg5,Bc5,Bxf6,gxf6,Nb3,Bd6
"Smirin,I",Natanya ISR,1.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. f4 a6 7. Be3 b5 8. Bd3 Bb7 9. Qd2 Nf6 10. e5 Ng4 11. Bg1 Nxd4 12. Bxd4 Bc5 13. Be2 Nh6 14. O-O-O Bxd4 15. Qxd4 Nf5 16. Qf2 O-O 17. Bd3 b4 18. Ne4 Rac8 19. Kb1 Rfd8 20. g4 Ne7 21. Nd6 Bxh1 22. Rxh1 Qc5 23. Qh4 Ng6 24. Bxg6 hxg6 25. Rc1 Qd4 26. Nxc8 Rxc8 27. Qg5 a5 28. b3 Ra8 29. h4 a4 30. bxa4 Qa7 31. Rd1 Qxa4 32. Kc1 Rc8 33. Rd2 b3,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,f4,a6,Be3,b5,Bd3,Bb7,Qd2,Nf6,e5,Ng4
"Sutovsky,E",Natanya ISR,1.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Qd2 Nf6 8. O-O-O Bb4 9. f3 Ne5 10. Nb3 b5 11. Qe1 Be7 12. f4 Nc4 13. e5 Ng4 14. Bd4 Bb7 15. Bxc4 bxc4 16. Nd2 Nh6 17. Qe2 Rc8 18. Nde4 Nf5 19. g4 Nxd4 20. Rxd4 O-O 21. g5 Bxe4 22. Nxe4 Qa5 23. Kb1 c3 24. Rhd1 Rb8 25. b3 Rfc8 26. Qd3 Bb4 27. Rc4 Rxc4 28. Qxc4 d5 29. exd6 Qa3 30. Nxc3 Bxd6 31. Ne4 Bf8 32. Rd7 Qa5 33. a4 Qe1+ 34. Ka2 Rb4 35. Qc8 Rxe4 36. Rb7 Qc1 37. b4 Re3,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,Qd2,Nf6,O-O-O,Bb4,f3,Ne5,Nb3,b5
"Smirin,I",Natanya ISR,0.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. f4 a6 7. Be3 b5 8. Bd3 Bb7 9. Qd2 Nf6 10. e5 Ng4 11. Bg1 Nxd4 12. Bxd4 Bc5 13. Be2 Nh6 14. O-O-O Bxd4 15. Qxd4 Rc8 16. Rd2 Nf5 17. Qb4 Qc5 18. Qxc5 Rxc5 19. Bd3 Ne3 20. Rg1 Ke7 21. Re2 Nd5 22. Nxd5+ Bxd5 23. b3 Rhc8 24. Kd2 a5 25. f5 b4 26. g4 Bc6 27. a4 bxa3 28. c4 Rb8 29. Kc3 Bf3 30. Re3 Ba8 31. Ra1 f6 32. exf6+ gxf6 33. Rxa3 e5 34. Rh3 d5 35. Rxh7+ Kd6 36. Rf7 d4+ 37. Kd2 e4 38. Rxf6+ Ke5 39. Re6+ Kf4 40. f6 exd3 41. Kxd3 Kxg4 42. Kxd4 Rf5 43. c5 Rf4+ 44. Kc3 Rf3+ 45. Kd4 Rb4+ 46. Ke5 Rd3 47. f7 Re4+ 48. Kf6 Rf3+ 49. Ke7 Rxf7+ 50. Kxf7 Bd5 51. Ra4 Bxe6+ 52. Ke7 Rxa4 53. bxa4 Kf5 54. c6 Ke5 55. c7 Kd5 56. h4 Bg4 57. h5 Kc6 58. h6,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,f4,a6,Be3,b5,Bd3,Bb7,Qd2,Nf6,e5,Ng4
"Tiviakov,S",Hoogeveen NED,0.0,Sicilian Defense: Taimanov Variation,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 a6 6. g3 d6 7. Bg2 Bd7 8. O-O Nf6 9. Nxc6 Bxc6 10. a4 Be7 11. Be3 O-O 12. a5 Nd7 13. Qd2 Qc7 14. Rfe1 Rac8 15. Bd4 Ne5 16. b3 Be8 17. Re3 Nd7 18. Re2 Bf6 19. Bxf6 Nxf6 20. Na2 Bd7 21. c4 Rfd8 22. Nb4 e5 23. Kh1 Ra8 24. f4 Re8 25. Re3 b5 26. axb6 Qxb6 27. Rae1 a5 28. fxe5 Rxe5 29. Nd3 Qd4 30. R3e2 Rb8 31. Nxe5 Qxe5 32. Qd3 h5 33. Rd2 Rb6 34. Qd4 Rxb3 35. Qxd6 Qxd6 36. Rxd6 Be6 37. c5 Ng4 38. c6 Rc3 39. e5 a4 40. Kg1 a3 41. Rd8+ Kh7 42. Rd3 Rc5 43. Rxa3 Nxe5 44. Ra6 g6 45. c7 Bc8 46. Rd6 Ng4 47. Rc6 Ra5 48. h3 Ne5 49. Rd6 Rc5 50. Rd5 Rxd5,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,a6,g3,d6,Bg2,Bd7,O-O,Nf6,Nxc6,Bxc6,a4,Be7
"Gashimov,V",Moscow RUS,0.0,Sicilian Defense: Taimanov Variation,1. e4 c5 2. Nc3 Nc6 3. Nf3 e6 4. d4 cxd4 5. Nxd4 a6 6. g4 d6 7. Be3 Bd7 8. Qe2 Rc8 9. O-O-O Nge7 10. Nb3 Ng6 11. h4 b5 12. f4 Qc7 13. h5 Nge7 14. Kb1 Nd8 15. Qd2 b4 16. Ne2 d5 17. Bg2 Bc6 18. e5 a5 19. Nbd4 Bd7 20. f5 a4 21. Rhf1 b3 22. cxb3 axb3 23. a3 Qb8 24. Nf4 Nec6 25. fxe6 fxe6 26. Bxd5 Nxd4 27. Bxd4 Rc2 28. Qe3 exd5 29. e6 Bb5 30. Qxb3 Rc4 31. Nxd5 Nc6 32. Qxb5 Qxb5 33. Nc7+ Ke7 34. Rf7+ Kd6 35. Rd7#,e4,c5,Nc3,Nc6,Nf3,e6,d4,cxd4,Nxd4,a6,g4,d6,Be3,Bd7,Qe2,Rc8,O-O-O,Nge7,Nb3,Ng6
