opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Ponomariov,R",Benidorm ESP,0.5,"Ruy Lopez: Berlin Defense, l'Hermet Variation, Berlin Wall Defense",1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5 8. Qxd8+ Kxd8 9. Nc3 Be7 10. h3 Be6 11. Bg5 Bxg5 12. Nxg5 Ke7 13. Rad1 Bc4 14. Rfe1 h6 15. Nf3 g5 16. g4 Ng7 17. Nd4 Be6 18. Ne4 Rad8 19. Ng3 c5 20. Ndf5+ Bxf5 21. gxf5 f6 22. exf6+ Kxf6 23. Ne4+ Kxf5 24. Nxc5 b6 25. Nd3 Rhe8 26. Kg2 Ne6 27. Kg3 Nd4 28. c3 Nc6 29. Rxe8 Rxe8 30. Nb4 Nxb4 31. cxb4 Re2 32. Rc1 Rxb2 33. Rxc7 Rxa2 34. b5 h5 35. Rf7+ Kg6 36. Rc7 Ra3+ 37. Kg2 h4 38. Rd7 Kf5 39. Rg7 Kf4 40. Rf7+ Ke5 41. Rg7 Kf6 42. Rc7 Ra5 43. Rd7 Ke6 44. Rg7 Kf6 45. Rc7 Ke5 46. Kf3 Kf5 47. Rf7+ Ke6 48. Rg7 Kf6 49. Rc7 Rxb5 50. Rxa7 Rb4 51. Rb7 b5 52. Rb8 Ke6 53. Kg2 g4 54. hxg4 Rxg4+ 55. Kh3 Rb4 56. f4 Kd6 57. f5 Kc7 58. Rf8 Rf4 59. f6 b4 60. Rf7+ Kb6 61. Rf8 Kb7 62. Rf7+ Kc6 63. Rf8 Kd7 64. Rb8 Kc7 65. Rb5 Kc6 66. Rb8 Kc5 67. Rf8 Kc4 68. Rc8+ Kb3 69. Rc6 Kb2 70. Rb6 b3 71. Kg2 Kc2 72. Rc6+ Kb1 73. Kh3 b2 74. Rb6 Kc2 75. Rc6+ Kd3 76. Rb6 Kc3 77. Rc6+ Kb3 78. Rb6+ Kc2 79. Rc6+ Kb1 80. Rb6 Ra4 81. f7 Rf4 82. Rb7 Kc2 83. Rc7+ Kb1,e4,e5,Nf3,Nc6,Bb5,Nf6,O-O,Nxe4,d4,Nd6,Bxc6,dxc6,dxe5,Nf5,Qxd8+,Kxd8,Nc3,Be7,h3,Be6
"Topalov,V",Wijk aan Zee NED,0.5,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Nd5 Be7 10. Bxf6 Bxf6 11. c3 Bg5 12. Nc2 O-O 13. a4 bxa4 14. Rxa4 a5 15. Bc4 Rb8 16. b3 Kh8 17. O-O f5 18. exf5 Bxf5 19. Qe2 Bg6 20. Bd3 Be8 21. Ra3 Ne7 22. Be4 Nxd5 23. Bxd5 Qb6 24. b4 axb4 25. Nxb4 Qc5 26. Qa2 Bb5 27. c4 Bxc4 28. Bxc4 Rxb4 29. Ra8 Rbb8 30. Rxb8 Rxb8 31. Bd5 g6 32. g3 Kg7 33. Kg2 Qd4 34. Bc6 Qc5 35. Bf3 Re8 36. Rb1 e4,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Nf6,Nc3,e5,Ndb5,d6,Bg5,a6,Na3,b5,Nd5,Be7,Bxf6,Bxf6
"Kramnik,V",Wijk aan Zee NED,0.5,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Nd5 Be7 10. Bxf6 Bxf6 11. c3 Rb8 12. Nc2 Bg5 13. a3 Ne7 14. Nxe7 Qxe7 15. Nb4 Qd7 16. Bd3 O-O 17. O-O Qb7 18. a4 a5 19. Nd5 bxa4 20. Qxa4 Be6 21. Bc4 Qxb2 22. Ra2 Qb7 23. Qxa5 Qc6 24. Ra4 Ra8 25. Qb5 Qxb5 26. Bxb5 Rxa4 27. Bxa4 Bxd5 28. exd5 Ra8 29. Rb1 g6 30. Bc6 Ra3 31. c4 Rc3 32. g3 Rxc4 33. Rb8+ Kg7 34. Rb7 Rc3 35. Be8 Rf3 36. Ba4 Ra3 37. Be8 Rf3 38. Ba4 e4 39. Kg2 Ra3 40. Be8 Rf3 41. Ba4 Bd2 42. Rb3 Rf5 43. Bc6 Be1 44. Rb2 Bc3 45. Re2 Bd4 46. Bd7 Re5 47. Bc6 Re7 48. Ra2 Bc5 49. Re2 h5 50. h4 Kf6 51. Ra2 Re5 52. Re2 Kg7 53. f4 Re7 54. Ra2 Kf6 55. Kf1 Kf5 56. Kg2 Kg4 57. Ba4 Rb7 58. Bd1+ Kf5 59. Re2 e3 60. Kf3 Kf6 61. Rc2 Rb4 62. Be2 Kg7 63. Rc1 Rb2 64. Rd1 Kf6 65. Rd3 Ke7 66. Rd1 Kd8 67. Ra1 Kd7 68. Rd1 Ra2 69. Bb5+ Kc7 70. Be2 f5 71. Rd3 Rd2 72. Rxd2 exd2 73. Bd1 Kb6 74. Ke2 Ka5 75. Bc2 Bg1 76. Kxd2 Bh2 77. g4 Bxf4+ 78. Ke2 hxg4 79. h5 gxh5 80. Bxf5 Kb4 81. Bg6 h4 82. Bf5 g3 83. Kf3 Kc4 84. Bh3 Be5 85. Ke4 Bf6 86. Bf1+ Kc3 87. Bg2 Kc4 88. Bf1+ Kc5 89. Bg2 Be7 90. Bf1 Bd8 91. Bg2 Kc4 92. Bf1+ Kc3 93. Bg2 Kd2 94. Kf3 Kd3 95. Kg4 Ke3 96. Kh3 Bf6 97. Bh1,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Nf6,Nc3,e5,Ndb5,d6,Bg5,a6,Na3,b5,Nd5,Be7,Bxf6,Bxf6
"Shirov,A",Wijk aan Zee NED,0.5,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Nd5 Be7 10. Bxf6 Bxf6 11. c3 Bg5 12. Nc2 O-O 13. a4 bxa4 14. Rxa4 a5 15. Bb5 Ne7 16. Ncb4 Bd7 17. Nxe7+ Bxe7 18. Nc6 Qe8 19. Qd5 Be6 20. Qd3 Bd7 21. Qd5 Be6 22. Qd3 Bd7,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Nf6,Nc3,e5,Ndb5,d6,Bg5,a6,Na3,b5,Nd5,Be7,Bxf6,Bxf6
"Anand,V",Mainz GER,1.0,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nb3 Be6 8. f3 Nbd7 9. g4 Nb6 10. g5 Nh5 11. Qd2 Rc8 12. O-O-O Be7 13. Bd3 g6 14. h4 O-O 15. Kb1 f6 16. gxf6 Rxf6 17. Qf2 Nd7 18. Nd5 Bxd5 19. exd5 Rf7 20. Nd2 Ndf6 21. c4 Ng4 22. Qg1 Nxe3 23. Qxe3 Bxh4 24. Ne4 Nf4 25. Rxh4 Ng2 26. Qh6 Nxh4 27. Ng5 Nxf3 28. Nxf7 Qf6 29. Qh3 Rf8 30. Nh6+ Kh8 31. Qd7 e4 32. Be2 Qg7 33. Qxd6 Qxh6 34. Qe7 Qg7 35. Qxe4 Ne5 36. c5 a5 37. Bb5 g5 38. d6 Qg6 39. Qxg6 hxg6 40. Re1 Nf7 41. Be8 Kg7 42. Bxf7 Rxf7 43. Rd1 Rf8 44. Kc2 Rc8 45. Kd3 Kf6 46. Kc4 Ke6 47. Kb5 Kd7 48. Re1 Re8 49. Rxe8,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e5,Nb3,Be6,f3,Nbd7,g4,Nb6,g5,Nh5
"Kramnik,V",Wijk aan Zee NED,0.5,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Nd5 Be7 10. Bxf6 Bxf6 11. c3 Bg5 12. Nc2 O-O 13. a4 bxa4 14. Rxa4 a5 15. Bc4 Rb8 16. b3 Kh8 17. Qe2 f5 18. h4 Bf6 19. exf5 Bxf5 20. Nce3 Bd7 21. Bd3 Ne7 22. Nxe7 Qxe7 23. Nd5 Qf7 24. Rxa5 Bd8 25. Ra7 Qxd5 26. Rxd7 Rxb3 27. Qg4 Bf6 28. Qf5 Qg8 29. O-O Rxc3 30. Rxd6 Bxh4 31. Qxe5 Bxf2+ 32. Rxf2 Rc1+ 33. Kh2 Rxf2 34. Rh6 Rcf1 35. Rxh7+ Qxh7+ 36. Bxh7 Kxh7 37. Qh5+ Kg8 38. Qe8+ Rf8 39. Qe6+ R1f7 40. Kg3 Rd8 41. Kg4 Kf8 42. Kg5 Rf6 43. Qb3 Rdd6 44. Qb8+ Kf7 45. Qb3+ Rde6 46. g4 Kg8 47. Kh4 Kh7 48. Qd3+ Rg6 49. Qf5 Rf6 50. Qe4 Rc6 51. Kg3 Rc3+ 52. Kh4 Rc5 53. Kg3 Rh5 54. Qb1 Ra5 55. Qe4 Ra1 56. Qf5 Rg1+ 57. Kf2 Rh1 58. Kg3 Rg1+ 59. Kf2 Rxg4,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Nf6,Nc3,e5,Ndb5,d6,Bg5,a6,Na3,b5,Nd5,Be7,Bxf6,Bxf6
"Topalov,V",Sofia BUL,0.5,"Ruy Lopez: Berlin Defense, l'Hermet Variation, Berlin Wall Defense",1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5 8. Qxd8+ Kxd8 9. Nc3 Ne7 10. h3 Ng6 11. Bg5+ Ke8 12. Rad1 Bd7 13. Rd2 Be6 14. Rfd1 Be7 15. Be3 a6 16. Ne2 Rd8 17. Rxd8+ Bxd8 18. b3 Be7 19. c4 h5 20. Nfd4 Bc8 21. f4 h4 22. Nc3 Rh5 23. Ne4 c5 24. Ne2 b6 25. N2c3 Bb7 26. Nd5 Bxd5 27. cxd5 Nxe5 28. fxe5 Rxe5 29. d6 cxd6 30. Nxd6+ Bxd6 31. Bf4 Ke7 32. Bxe5 Bxe5 33. Rd5 f6 34. Kf1 g5 35. a4 Bd6 36. Ke2 Kd7 37. Ke3 Kc6 38. Ke4 b5 39. axb5+ axb5 40. Rd1 Be5 41. Rd8 c4 42. bxc4 bxc4 43. Rc8+ Kb5 44. Kd5 c3 45. Rc4 Kb6 46. Rc5 Kb7 47. Rc6 Bd4 48. Kd6 Be5+ 49. Kc5 Bf4 50. Kd5 Be5 51. Kc5 Bf4 52. Kb5 Bd2 53. Rc4 f5 54. Ka4 g4 55. Kb3 gxh3 56. gxh3 f4 57. Rc5 Kb6 58. Rh5 Be1 59. Rf5 Bd2 60. Rh5 Be1,e4,e5,Nf3,Nc6,Bb5,Nf6,O-O,Nxe4,d4,Nd6,Bxc6,dxc6,dxe5,Nf5,Qxd8+,Kxd8,Nc3,Ne7,h3,Ng6
"Ponomariov,R",Sofia BUL,0.5,"Ruy Lopez: Berlin Defense, l'Hermet Variation, Berlin Wall Defense",1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5 8. Qxd8+ Kxd8 9. Nc3 h6 10. h3 Ne7 11. Be3 Bd7 12. Rad1 Kc8 13. Rd2 b6 14. Rfd1 Be6 15. Nd4 Nd5 16. Nxc6 Nxc3 17. Rd8+ Kb7 18. bxc3 Bd6 19. Rxh8 Rxh8 20. exd6 Kxc6 21. dxc7 Kxc7 22. a3 Rd8 23. Rxd8 Kxd8 24. g4 h5 25. gxh5 Bxh3 26. h6 gxh6 27. Bxh6 Bf5 28. Kf1 Bxc2 29. Ke2,e4,e5,Nf3,Nc6,Bb5,Nf6,O-O,Nxe4,d4,Nd6,Bxc6,dxc6,dxe5,Nf5,Qxd8+,Kxd8,Nc3,h6,h3,Ne7
"Topalov,V",San Luis ARG,0.0,"Ruy Lopez: Berlin Defense, l'Hermet Variation, Berlin Wall Defense",1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5 8. Qxd8+ Kxd8 9. Nc3 Ne7 10. h3 Ng6 11. Ne4 h6 12. b3 c5 13. Be3 b6 14. Rad1+ Bd7 15. Nc3 Kc8 16. Nd5 Be6 17. c4 Kb7 18. Bc1 a5 19. a4 Rd8 20. g4 h5 21. Ne3 Re8 22. Rfe1 Nf4 23. Ng5 Be7 24. Nxe6 fxe6 25. gxh5 Nxh3+ 26. Kf1 Rxh5 27. Ng4 Bg5 28. Bxg5 Rxg5 29. f3 Rf8 30. Kg2 Nf4+ 31. Kg3 Rh5 32. Kf2 Ng6 33. Rd7 Rh3 34. Re3 Nh4 35. Rdd3 Kc6 36. Rc3 Rh1 37. Red3 Nf5 38. Ne3 Nd4 39. Nf1 Rh5 40. Re3 Rf4 41. Rcd3 g5 42. Re4 Kb7 43. Kg3 Rxe4 44. fxe4 Rh4 45. Nd2 Kc8 46. Re3 Kd7 47. Re1 Ke7 48. Nf3 Nxf3 49. Kxf3 Kf7 50. Rd1 Rf4+ 51. Ke3 Kg7 52. Rd7+ Rf7 53. Rd1 Kg6 54. Rd8 g4 55. Rg8+ Kh5 56. Rh8+ Kg5 57. Rg8+ Kh4 58. Rg6 Rf3+ 59. Ke2 Kg3 60. Rxe6 Kf4 61. Re8 Re3+ 62. Kf2 g3+ 63. Kg2 Kxe4 64. e6 Kd3,e4,e5,Nf3,Nc6,Bb5,Nf6,O-O,Nxe4,d4,Nd6,Bxc6,dxc6,dxe5,Nf5,Qxd8+,Kxd8,Nc3,Ne7,h3,Ng6
"Karpov,Ana",Zurich SUI,0.5,"Caro-Kann Defense: Panov Attack, Main Line",1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 e6 6. Nf3 Bb4 7. cxd5 Nxd5 8. Qc2 Nc6 9. Be2 O-O 10. O-O Be7 11. a3 Bf6 12. Rd1 Nxc3 13. bxc3 b6 14. Bd3 g6 15. Bh6 Bg7 16. Bxg7 Kxg7 17. c4 Qf6 18. d5 exd5 19. cxd5 Na5 20. Be4 Bg4 21. h3 Bxf3 22. Bxf3 Rac8 23. Qe4 Rfe8 24. Qg4 h5 25. Qd7 Nb3 26. Rab1 Nd4 27. Rd3 Qe7 28. Qxe7 Nxf3+ 29. Rxf3 Rxe7 30. Rd1 Rc5 31. Rfd3 Kf6 32. Rf3+ Kg7 33. Rfd3 Rd7 34. d6 Kf6 35. Re3 Re5 36. Red3 Ke6 37. g3 b5 38. Kg2 g5 39. f4 gxf4 40. gxf4 Rc5 41. Kf3 a5 42. Re3+ Kf6 43. Rd4 b4,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,Nc3,e6,Nf3,Bb4,cxd5,Nxd5,Qc2,Nc6,Be2,O-O,O-O,Be7
"Svidler,P",Rishon Le Zion ISR,0.5,"Caro-Kann Defense: Panov Attack, Main Line",1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 e6 6. Nf3 Bb4 7. cxd5 Nxd5 8. Qc2 Nc6 9. Be2 Nce7 10. O-O Bd7 11. Ne4 Bc6 12. a3 Bd6 13. Bd3 Rc8 14. Ne5 Ng6 15. Nxc6 bxc6 16. Nxd6+ Qxd6 17. Qc5 Qxc5 18. dxc5 a5 19. Bd2 Ra8 20. b4 axb4 21. axb4 Kd7 22. b5 Ne5 23. Be2 cxb5 24. Bxb5+ Nc6 25. Rfd1 Rhb8 26. Bc4 Rxa1 27. Rxa1 Rb2 28. Bxd5 Rxd2 29. Be4 f5 30. Bxc6+ Kxc6 31. h4 Rd7 32. Ra6+ Kxc5 33. Rxe6 Kd5 34. Re2 Ra7 35. Kh2 Ra5,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,Nc3,e6,Nf3,Bb4,cxd5,Nxd5,Qc2,Nc6,Be2,Nce7,O-O,Bd7
"Gagunashvili,M",Rishon Le Zion ISR,0.5,"Caro-Kann Defense: Panov Attack, Main Line",1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 e6 6. Nf3 Bb4 7. cxd5 exd5 8. Bb5+ Bd7 9. Qe2+ Qe7 10. Ne5 Bxb5 11. Qxb5+ Nc6 12. O-O O-O 13. Nxc6 bxc6 14. Qxc6 Rfc8 15. Qa6 Bxc3 16. bxc3 Rxc3 17. Bg5 Qe6 18. Qb7 Qc6 19. Rfb1 Ne4 20. Be3 Nd6 21. Qe7 Nf5 22. Qe5 Nxe3 23. fxe3 Re8 24. Rb8 Rxe3 25. Qxe3 Rxb8 26. Rc1 Qd6 27. h3 h6 28. Qf3 Re8 29. Rc5 Rd8 30. a4 g6 31. a5 Kg7 32. Qe3 Rd7 33. Qf3 Qf6 34. Qxf6+ Kxf6 35. Kf2 Ke6 36. Rc6+ Rd6 37. Rc7 Ra6 38. Rc5 Kd6 39. g4 Rc6 40. Rb5 Rc2+ 41. Kg3 Rc3+ 42. Kg2 Ra3 43. Rb7 Rxa5 44. Rxf7 Ke6 45. Rh7 Kf6 46. Rxh6 Kg7 47. g5 Ra3 48. Rh4 Re3 49. Rf4 a5 50. Rf6 Re4,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,Nc3,e6,Nf3,Bb4,cxd5,exd5,Bb5+,Bd7,Qe2+,Qe7,Ne5,Bxb5
"Topalov,V",Bilbao ESP,0.5,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Nd5 Be7 10. Bxf6 Bxf6 11. c3 Bg5 12. Nc2 O-O 13. h4 Bh6 14. g3 Rb8 15. Bh3 Bxh3 16. Rxh3 a5 17. Nce3 Bxe3 18. Nxe3 Ne7 19. h5 f5 20. exf5 Nxf5 21. Qd5+ Kh8 22. Nxf5 Rxf5 23. h6 Qf6 24. hxg7+ Kxg7 25. O-O-O Rxf2 26. Qxd6 Qg5+ 27. Kb1 Qg6+ 28. Qxg6+ hxg6 29. Rd7+ Kf6 30. Rhh7 Re2 31. Rd6+ Kf5 32. a3 g5 33. Ra6 b4 34. axb4 axb4 35. Rf7+ Kg4 36. Ra4 Kxg3 37. Rxb4 Rxb4 38. cxb4 Re4 39. b5 Rb4 40. Rb7 e4 41. b6 g4 42. Kc2 e3 43. Kd3 Rb3+ 44. Ke2 Kh2 45. Rh7+ Kg2 46. b7 g3 47. Rg7 Kh2 48. Rh7+ Kg1 49. Rg7 g2 50. Rh7 Rxb2+ 51. Kxe3 Rb6 52. Kd4 Kf2 53. Rf7+ Ke2 54. Rg7 Rxb7 55. Rxg2+,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Nf6,Nc3,e5,Ndb5,d6,Bg5,a6,Na3,b5,Nd5,Be7,Bxf6,Bxf6
"Topalov,V",Vitoria Gasteiz ESP,0.0,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nb3 Be6 8. f3 h5 9. Be2 Nbd7 10. O-O Rc8 11. Qd2 Be7 12. a4 Nb6 13. a5 Nc4 14. Bxc4 Rxc4 15. Qd3 Qc8 16. Na4 Rxc2 17. Nb6 Qc7 18. Rfc1 Rxc1+ 19. Rxc1 Qb8 20. f4 O-O 21. f5 Bd7 22. Bg5 Bc6 23. Qe2 Qd8 24. Bxf6 Bxf6 25. Rd1 Bg5 26. Nc5 Bf4 27. Nd3 Qg5 28. Nxf4 Qxf4 29. Re1 g6 30. Qd3 gxf5 31. Qxd6 fxe4 32. Nc4 Re8 33. Ne3 Qg5 34. Qc5 f5 35. Nc4 e3 36. Nxe3 f4 37. Qc4+ Kg7 38. h4 Qg6 39. Nd5 Qe6 40. Nb6 Qg4 41. Nd5 Qxh4 42. Re2 Qg4 43. Rd2 Qe6 44. Qc5 Qd7 45. Rd3 Qf7 46. Qd6 Qg6 47. Qc7+ Kh6 48. Nxf4 exf4 49. Qxf4+ Kh7 50. Rg3 Rf8 51. Qe5 Rf5 52. Qc7+ Qf7 53. Qd6 Rd5 54. Qb8 Rxa5 55. Qd8 Rd5 56. Qh4 Rf5 57. Kh2 Qf6 58. Qc4 Rg5,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e5,Nb3,Be6,f3,h5,Be2,Nbd7,O-O,Rc8
"Topalov,V",Wijk aan Zee NED,0.5,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nf3 Qc7 8. a4 h6 9. a5 Be6 10. Nd5 Nxd5 11. exd5 Bg4 12. Ra4 Bxf3 13. Qxf3 Nd7 14. Bd3 g6 15. Qg3 Nc5 16. Bxc5 dxc5 17. f4 exf4 18. Qxf4 Qxf4 19. Rxf4 Bd6 20. Re4+ Kf8 21. O-O Kg7 22. Rfe1 Rhd8 23. Bc4 Rd7 24. Bb3 Kf8 25. Ba4 Re7 26. Rxe7 Bxe7 27. Re3 c4 28. Rc3 Rc8 29. b3 Rc5 30. Rxc4 Rxa5 31. Rc8+ Kg7 32. Rc7 Bd6 33. Rxb7 Rxd5 34. b4 h5 35. Bb3 Rf5 36. g3 Be5 37. Kg2 Bd4 38. Rd7 Rf2+ 39. Kg1 Bb6 40. Rb7 Rf6+ 41. Kg2 Bd4 42. Rd7 Bc3 43. b5 axb5 44. Rd3 b4 45. Rf3 Rxf3,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e5,Nf3,Qc7,a4,h6,a5,Be6,Nd5,Nxd5
"Anand,V",Wijk aan Zee NED,0.0,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nf3 Be7 8. Bc4 O-O 9. O-O Nc6 10. Bb3 Be6 11. Bg5 Nd7 12. Bxe7 Qxe7 13. Nd5 Qd8 14. Qe2 Nc5 15. Rad1 b5 16. Ne3 Nxb3 17. axb3 Qc7 18. Rd3 Nb4 19. Rd2 Qe7 20. Rfd1 Rad8 21. Nf5 Bxf5 22. exf5 Rfe8 23. c3 Nc6 24. Qe4 Na5 25. Qd5 Qf6 26. Re2 Rc8 27. Nd2 Qxf5 28. Ne4 Qe6 29. Nxd6 Rcd8 30. Red2 Nxb3 31. Nxe8 Rxd5 32. Rxd5 h6 33. Rd8 Kh7 34. Nd6 Nc5 35. h3 Qg6 36. g3 Ne6 37. Rd7 Ng5 38. h4 Qe6 39. Rb7 Nf3+ 40. Kg2 Qg4 41. Rd5 Nxh4+ 42. Kf1 Qf3 43. Rd2 Nf5 44. Nxf5 Qxb7 45. Ke2 a5 46. Ne3 a4 47. Rd5 b4 48. cxb4 Qxb4 49. Rd2 f5 50. Rc2 Qb3 51. f4 exf4 52. gxf4 Qb4 53. Nc4 g5,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e5,Nf3,Be7,Bc4,O-O,O-O,Nc6,Bb3,Be6
"Alekseev,Evgeny",Budapest HUN,0.5,"Ruy Lopez: Berlin Defense, l'Hermet Variation, Berlin Wall Defense",1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5 8. Qxd8+ Kxd8 9. Nc3 Ne7 10. h3 Ke8 11. Be3 Nd5 12. Nxd5 cxd5 13. Rad1 Be6 14. c3 Be7 15. Rd2 h5 16. Bg5 c5 17. Rfd1 b6 18. a3 Rd8 19. Bf4 h4 20. Bg5 Rh5 21. Bxe7 Kxe7 22. b4 Rc8 23. bxc5 Rxc5 24. Rc1 Rh8 25. Rd3 Rc4 26. Rd4 Rhc8 27. Rxc4 Rxc4 28. Nd4 Bd7 29. Kf1 Ra4 30. Ra1 Rc4 31. Rc1 Ra4 32. Ra1 Rc4 33. Rc1,e4,e5,Nf3,Nc6,Bb5,Nf6,O-O,Nxe4,d4,Nd6,Bxc6,dxc6,dxe5,Nf5,Qxd8+,Kxd8,Nc3,Ne7,h3,Ke8
"Ivanchuk,V",Almaty KAZ,0.0,"Sicilian Defense: Najdorf Variation, Amsterdam Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. f4 Qc7 7. Qf3 g6 8. Bd3 Bg7 9. Be3 O-O 10. h3 b5 11. g4 Bb7 12. g5 Nfd7 13. h4 Nc6 14. Nde2 Nb4 15. h5 Qc5 16. Qh3 Bxc3+ 17. bxc3 Nxd3+ 18. cxd3,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,f4,Qc7,Qf3,g6,Bd3,Bg7,Be3,O-O,h3,b5
"Nepomniachtchi,I",Natanya ISR,0.0,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nf3 Be7 8. Bc4 O-O 9. O-O Nc6 10. Qe2 Be6 11. Rfd1 Rc8 12. Nd5 Bxd5 13. Bxd5 Nxd5 14. Rxd5 Qc7 15. c3 Nb8 16. Bg5 f6 17. Be3 Nd7 18. Rad1 Rf7 19. a4 g6 20. h4 Nf8 21. h5 Qd7 22. Nh4 f5 23. Nf3 Qxa4 24. hxg6 hxg6 25. Ng5 Rg7 26. Bc1 f4 27. Nf3 Qc4 28. Qe1 g5 29. Nd2 Qc6 30. Qe2 g4 31. g3 f3 32. Nxf3 gxf3 33. Qxf3 Qe8 34. Kg2 Qg6 35. Rh1 Rc4 36. Re1 Ne6 37. b3 Rc8 38. Rh1 Rf7 39. Qd3 Rcf8 40. Rf1 Rf3 41. Qxf3 Rxf3 42. Kxf3 Bg5 43. Be3 Qh5+ 44. Kg2 Bxe3 45. fxe3 Ng5 46. Rxd6 Qh3+ 47. Kg1 Qxg3+ 48. Kh1 Qh3+ 49. Kg1 Qxe3+ 50. Kh1 Qxe4+ 51. Kg1 Qg4+ 52. Kh1 Nf3,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e5,Nf3,Be7,Bc4,O-O,O-O,Nc6,Qe2,Be6
