opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Ponomariov,R",Moscow RUS,0.0,"Ruy Lopez: Berlin Defense, l'Hermet Variation, Berlin Wall Defense",1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5 8. Qxd8+ Kxd8 9. Nc3 h6 10. h3 Bd7 11. Rd1 Kc8 12. Ne4 b6 13. g4 Ne7 14. Ng3 c5 15. b3 Be6 16. c4 Kb7 17. Bb2 g5 18. Nh5 Ng6 19. Nd2 a6 20. Ne4 b5 21. Rac1 bxc4 22. bxc4 Kc6 23. Nef6 Rb8 24. Bc3 Be7 25. Nd5 Rhd8 26. Nxe7+ Nxe7 27. Rxd8 Rxd8 28. a3 Ng6 29. Ng7 Nf4 30. Kh2 Rd3 31. Nxe6 fxe6 32. Rc2 Rxh3+ 33. Kg1 Rxc3,e4,e5,Nf3,Nc6,Bb5,Nf6,O-O,Nxe4,d4,Nd6,Bxc6,dxc6,dxe5,Nf5,Qxd8+,Kxd8,Nc3,h6,h3,Bd7
"Mamedyarov,S",Moscow RUS,0.0,"Ruy Lopez: Morphy Defense, Norwegian Variation",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 b5 5. Bb3 Na5 6. O-O d6 7. d4 exd4 8. Nxd4 Bb7 9. Nf5 g6 10. Ne3 Bg7 11. Bd2 Nxb3 12. axb3 Bxe4 13. Re1 Ne7 14. Bc3 Be5 15. Ng4 f5 16. Nf6+ Kf7 17. Nxe4 fxe4 18. Rxe4 Re8 19. Qf3+ Kg8 20. Bxe5 dxe5 21. Nc3 Nc6 22. Rd1 Nd4 23. Qg4 Qf6 24. h3 Rad8 25. Rc1 Rf8 26. Qg3 Rde8 27. Ree1 Nf5 28. Qf3 Kh8 29. Ne4 Qh4 30. c3 Nd4 31. Qe3 Nxb3 32. Rcd1 Na5 33. Rd7 Nc4 34. Qc5 Nxb2 35. Qxc7 Rc8 36. Qd6 Rce8 37. g3 Qh6 38. Nf6 Nd3 39. Re4 Nxf2 40. Rh4 Qc1+ 41. Kxf2 Qc2+ 42. Ke3 Qxc3+ 43. Ke4 Qc4+ 44. Ke3 Qc3+ 45. Qd3 Qe1+ 46. Qe2 Qxg3+ 47. Kd2 Qxh4 48. Rxh7+ Qxh7 49. Nxh7 Kxh7 50. Qg4 Kh6 51. Qd7 Rf2+ 52. Ke1 Rf5 53. Qd4 Kg7 54. Qd7+ Kh6 55. h4,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,b5,Bb3,Na5,O-O,d6,d4,exd4,Nxd4,Bb7,Nf5,g6,Ne3,Bg7
"Dominguez Perez,L",Moscow RUS,0.0,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nf3 Be7 8. Bc4 O-O 9. O-O Nc6 10. Re1 Be6 11. Nd5 Bxd5 12. Bxd5 Nb4 13. Bb3 Nxe4 14. Bd2 Nxd2 15. Nxd2 Nc6 16. Ne4 Kh8 17. Qd2 f5 18. Nc3 e4 19. Nd5 Bg5 20. Qe2 Bf6 21. c3 Be5 22. Rad1 Ne7 23. f4 exf3 24. Qxf3 Ng6 25. Bc2 Qg5 26. Nc7 Rab8 27. Ne6 Qh6 28. Nxf8 Qxh2+ 29. Kf2 Qh4+ 30. g3 Qh2+ 31. Qg2 Bxg3+ 32. Kf1 Rxf8 33. Qxh2 Bxh2 34. Rd5 Be5 35. c4 b6 36. b4 Nf4 37. Rdd1 Bc3 38. Re7 Bxb4 39. Kf2 Bc5+ 40. Kg3 Ng6 41. Ra7 f4+ 42. Kh2 Ne5 43. Be4 Ng4+,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e5,Nf3,Be7,Bc4,O-O,O-O,Nc6,Re1,Be6
"Karpov,Ana",Moscow RUS,1.0,Caro-Kann Defense: Exchange Variation,1. e4 c6 2. d4 d5 3. exd5 cxd5 4. Bd3 Nc6 5. c3 Nf6 6. h3 e5 7. dxe5 Nxe5 8. Qe2 Qe7 9. Bb5+ Bd7 10. Bxd7+ Nexd7 11. Nd2 Nc5 12. Ngf3 Qxe2+ 13. Kxe2 Bd6 14. Nb3 O-O 15. Be3 Na4 16. Rab1 Rfe8 17. Rhd1 Bf4 18. Rd3 Rac8 19. g3 Bd6 20. Kf1 h6 21. Bxa7 b6 22. Nbd4 Rc5 23. b3 Nxc3 24. Rb2 Bc7 25. Rc2 Nce4 26. Rxc5 bxc5 27. Nb5 Ba5 28. Re3 Nxg3+ 29. Kg2 Rxe3 30. fxe3 Nge4 31. Ne5 Kf8 32. Nc6 Bd2 33. Kf3 Ke8 34. a4 Kd7 35. Ne5+ Ke6 36. Nd3 c4 37. Nf4+ Kd7 38. bxc4 dxc4 39. Bd4 Bb4 40. Nd5 Nxd5 41. Kxe4 Ke6 42. Bxg7 Nb6 43. Bc3 Bxc3 44. Nxc3 Nc8 45. Kd4 Nd6 46. a5 Nf5+ 47. Kc5,e4,c6,d4,d5,exd5,cxd5,Bd3,Nc6,c3,Nf6,h3,e5,dxe5,Nxe5,Qe2,Qe7,Bb5+,Bd7,Bxd7+,Nexd7
"Carlsen,M",Moscow RUS,0.0,Sicilian Defense: Chekhover Variation,1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Qxd4 a6 5. Be3 Nc6 6. Qb6 Qxb6 7. Bxb6 Nf6 8. Nc3 Bg4 9. Be2 g6 10. h3 Bxf3 11. Bxf3 Rc8 12. O-O-O Bh6+ 13. Kb1 Nd7 14. Na4 Nce5 15. Be2 Nxb6 16. Nxb6 Rc6 17. Nd5 Bg7 18. f4 Nd7 19. Rhe1 e6 20. Ne3 Ke7 21. c3 b5 22. Bf3 Rb6 23. a3 a5 24. Re2 Rc8 25. Nc2 Nc5 26. Red2 Na4 27. Rd3 h5 28. R1d2 h4 29. Rf2 Nc5 30. Rd1 Bh6 31. f5 Nd7 32. Bg4 Ne5 33. Be2 gxf5 34. exf5 Rg8 35. Rd4 Bg5 36. Re4 Bf6 37. Bf1 d5 38. Re1 Nc4 39. Rd1 Rg3 40. fxe6 fxe6 41. Re2 Kd7 42. Rf2 Ke7 43. Re2 Rd6 44. Rf2 Rd8 45. Be2 Rdg8 46. Bf1 R8g5 47. Ka2 Re5 48. Nd4 Ne3 49. Nc6+ Kd6 50. Nxe5 Nxd1 51. Ng4 Nxf2,e4,c5,Nf3,d6,d4,cxd4,Qxd4,a6,Be3,Nc6,Qb6,Qxb6,Bxb6,Nf6,Nc3,Bg4,Be2,g6,h3,Bxf3
"Aronian,L",Moscow RUS,0.5,Ruy Lopez: Cozio Defense,1. e4 e5 2. Nf3 Nc6 3. Bb5 Nge7 4. O-O g6 5. c3 a6 6. Ba4 Bg7 7. d4 exd4 8. cxd4 b5 9. Bb3 O-O 10. d5 Na5 11. Bc2 d6 12. Nc3 h6 13. Rb1 Nc4 14. Ne2 f5 15. b3 Ne5 16. Nxe5 dxe5 17. f3 Qd6 18. Be3 c6 19. b4 cxd5 20. Bc5 Qd7 21. Bb3 Rd8 22. Nc3 Kh7 23. Nxd5 Nxd5 24. Bxd5 Bb7 25. Bxb7 Qxb7 26. Qc2 fxe4 27. Qxe4 Qxe4 28. fxe4 Rd7 29. Rbd1 Rad8 30. Rxd7 Rxd7 31. a4 h5 32. Ra1 Bh6 33. axb5 axb5 34. Ra5 Rd1+ 35. Kf2 Rd2+ 36. Kf1 Rd1+ 37. Kf2 Rd2+ 38. Kf1 Rd1+ 39. Kf2,e4,e5,Nf3,Nc6,Bb5,Nge7,O-O,g6,c3,a6,Ba4,Bg7,d4,exd4,cxd4,b5,Bb3,O-O,d5,Na5
"Jakovenko,D",Moscow RUS,0.0,"Ruy Lopez: Berlin Defense, Anti-Berlin Variation",1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. d3 Bc5 5. O-O Nd4 6. Nxd4 Bxd4 7. c3 Bb6 8. d4 O-O 9. Re1 d6 10. Bg5 h6 11. Bh4 Qe7 12. Qd3 c6 13. Ba4 g5 14. Bg3 Nh5 15. Nd2 Qf6 16. dxe5 dxe5 17. Nc4 Bc7 18. Bd1 Nf4 19. Qf3 g4 20. Qe3 Be6 21. Be2 h5 22. Rad1 Rad8 23. Bf1 b5 24. Na3 Bb6 25. Qc1 h4 26. Bxf4 exf4 27. e5 Qf5 28. Nc2 Rxd1 29. Qxd1 Rd8 30. Nd4 Qg6 31. b4 Bd5 32. Qd2 Qg5 33. Bd3 g3 34. fxg3 hxg3 35. h3 Re8 36. Qe2 f6 37. e6 Rxe6 38. Qd1 Rxe1+ 39. Qxe1 Qe5 40. Qe2 Bxd4+ 41. cxd4 Qxd4+ 42. Kh1 Qa1+ 43. Qf1 Qxf1+ 44. Bxf1 Bxa2 45. h4 Bc4 46. Kg1 Kg7 47. Bxc4 bxc4 48. Kf1 c3 49. Ke2 f3+,e4,e5,Nf3,Nc6,Bb5,Nf6,d3,Bc5,O-O,Nd4,Nxd4,Bxd4,c3,Bb6,d4,O-O,Re1,d6,Bg5,h6
"Ivanchuk,V",Moscow RUS,1.0,Vienna Game: Mieses Variation,1. e4 e5 2. Nc3 Nf6 3. g3 Bc5 4. Bg2 d6 5. Nge2 Nc6 6. O-O a6 7. d3 h6 8. a3 O-O 9. Be3 Bxe3 10. fxe3 Bg4 11. Qd2 Bxe2 12. Qxe2 Ne7 13. Rf2 Nh7 14. Raf1 f6 15. h4 c6 16. Bh3 Kh8 17. Kh2 d5 18. Rg2 Qd6 19. Bf5 Rad8 20. Rgf2 g6 21. Bh3 h5 22. Bg2 Kg7 23. Nd1 dxe4 24. Bxe4 f5 25. Bg2 Nf6 26. Bh3 e4 27. d4 c5 28. c3 Neg8 29. b4 cxb4 30. axb4 Nh6 31. Rg2 Rc8 32. Qa2 Rc7 33. Qa5 Rfc8 34. Rc2 Nd5 35. b5 axb5 36. Qxb5 Qc6 37. Qb2 b5 38. Rff2 Qd7 39. Qb3 Rc4 40. Rfe2 Qc6 41. Nb2 Rxc3 42. Rxc3 Nxc3 43. Rc2 Nf7 44. Nd1 b4 45. Qxb4 Nxd1 46. Rxc6 Rxc6 47. Qd2 Nc3 48. d5 Rc5 49. Qd4+ Kf8 50. Qxc5+,e4,e5,Nc3,Nf6,g3,Bc5,Bg2,d6,Nge2,Nc6,O-O,a6,d3,h6,a3,O-O,Be3,Bxe3,fxe3,Bg4
"Gashimov,V",Moscow RUS,0.5,"Sicilian Defense: Dragon Variation, Fianchetto Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 g6 6. g3 Bg7 7. Bg2 O-O 8. O-O Bd7 9. h3 Nc6 10. Nde2 Rc8 11. Rb1 a6 12. g4 b5 13. Ng3 Be6 14. a3 b4 15. axb4 Nxb4 16. f4 Nd7 17. Bd2 Nb6 18. f5 Bd7 19. g5 Nc4 20. Bf4 a5 21. Kh1 Nxb2 22. Rxb2 Bxc3 23. Rb1 Ba4 24. Qf3 Bxc2 25. Rbc1 Bb2 26. h4 Bxc1 27. Bxc1 Nd3 28. Be3 Ne5 29. Qf4 Bd3 30. Rd1 Rc2 31. Bd4 Qc7 32. h5 Be2 33. Nxe2 Rxe2 34. hxg6 fxg6 35. f6 Qc2 36. Rc1 Qd2 37. Qxd2 Rxd2 38. Bc3 Rf2 39. Bd4 Rf4 40. fxe7 Re8 41. Rc7 Rf7 42. Ra7 Rfxe7 43. Rxa5 Nc6 44. Rd5 Nxd4 45. Rxd4 Rd8 46. Rb4 Re5 47. Rb7 Rxg5 48. Kh2 Re8 49. Rd7 Rxg2+ 50. Kxg2 Rxe4 51. Rxd6 Re7 52. Kf3 Kg7 53. Kf4 h5 54. Kg5 Re5+ 55. Kh4 Kh6 56. Rc6 Re4+ 57. Kg3 Kg5 58. Rc5+ Kf6 59. Rc6+ Kf5 60. Rc5+ Re5 61. Rc8 Re3+ 62. Kf2 Rd3 63. Rc5+ Kf4 64. Rc4+ Ke5 65. Rc5+ Rd5 66. Rc6 Kf5 67. Rc4 g5 68. Kf3 h4 69. Rb4 Rd3+ 70. Ke2 Rg3 71. Kf2 Rd3 72. Ke2 Rd5 73. Kf3 Kg6 74. Kg4 Rd6 75. Ra4 Kf6 76. Rb4 Re6 77. Ra4 Re5 78. Ra6+ Ke7 79. Rb6 Kd7 80. Ra6 Ke7 81. Rb6 Kf7 82. Ra6 Re6 83. Ra5 Rg6 84. Ra7+ Kf6 85. Ra6+ Kg7 86. Ra7+ Kh6 87. Ra5 h3 88. Kxh3 Kh5 89. Ra8 Re6 90. Rh8+ Kg6 91. Kg4 Re4+ 92. Kf3 Ra4 93. Rg8+ Kf5 94. Rf8+,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,g6,g3,Bg7,Bg2,O-O,O-O,Bd7,h3,Nc6,Nde2,Rc8
"Bareev,E",Moscow RUS,0.0,Caro-Kann Defense: Exchange Variation,1. e4 c6 2. d4 d5 3. exd5 cxd5 4. Bd3 Nc6 5. c3 Nf6 6. Nd2 Bg4 7. Qb3 Qc7 8. h3 Bh5 9. Ngf3 e6 10. O-O Bd6 11. Re1 O-O 12. Qc2 Rac8 13. a3 Rfe8 14. Bb5 a6 15. Bxc6 bxc6 16. b4 Nd7 17. Qd3 a5 18. Bb2 Nb6 19. Ne5 f6 20. Ng4 Ra8 21. Nb3 Nc4 22. Bc1 e5 23. dxe5 fxe5 24. Qg3 Bg6 25. Ne3 axb4 26. axb4 Rxa1 27. Nxa1 Nxe3 28. Bxe3 d4 29. Bd2 e4 30. Qg4 e3 31. fxe3 Bh2+ 32. Kh1 Bg3 33. Rc1 dxe3 34. Be1 Bd6 35. Nb3 Qf7 36. Nd2 exd2,e4,c6,d4,d5,exd5,cxd5,Bd3,Nc6,c3,Nf6,Nd2,Bg4,Qb3,Qc7,h3,Bh5,Ngf3,e6,O-O,Bd6
"Svidler,P",Moscow RUS,0.0,"Ruy Lopez: Morphy Defense, Arkhangelsk Variation",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Bb7 7. d3 Be7 8. Nc3 O-O 9. Bd2 h6 10. Nd5 Bc5 11. c3 d6 12. a4 Nxd5 13. Bxd5 Rb8 14. axb5 axb5 15. h3 Bb6 16. Nh2 Ne7 17. Bxb7 Rxb7 18. Qf3 Rb8 19. Qg3 Kh7 20. Be3 f5 21. Bxb6 Rxb6 22. exf5 Nxf5 23. Qg4 b4 24. Qe4 bxc3 25. bxc3 Kh8 26. Rab1 Rxb1 27. Rxb1 Ne7 28. Nf3 Qd7 29. d4 exd4 30. cxd4 Qf5 31. Nd2 Qxf2+ 32. Kh1 Nf5 33. Qd3 Qxd4 34. Qxd4 Nxd4 35. Rb7 Ne6 36. Ne4 Rf4 37. Nc3 Rc4 38. Nd5 Rc5 39. Ne7 Kh7 40. Kh2 d5 41. Rb1 d4 42. Re1 d3 43. Rd1 Rc3 44. Nd5 Rb3 45. Re1 c5 46. Rxe6 d2 47. Ne3 Rxe3 48. Rd6 Re2 49. Kg3 c4 50. Kf3 Rxg2 51. Kxg2 c3 52. Kf3 c2 53. Ke2 c1=Q,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,Bb3,Bb7,d3,Be7,Nc3,O-O,Bd2,h6,Nd5,Bc5
"Grischuk,A",Moscow RUS,0.5,"Sicilian Defense: Najdorf Variation, Yates Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Bd3 Nc6 7. Nde2 g6 8. O-O Bg7 9. f4 O-O 10. Kh1 b5 11. Be3 Bb7 12. a3 Rc8 13. Qe1 b4 14. Nd5 a5 15. c4 bxa3 16. bxa3 e6 17. Rb1 exd5 18. cxd5 Ba8 19. dxc6 Bxc6 20. Ng3 Re8 21. Bb6 Qd7 22. Bxa5 h5 23. Bc3 h4 24. Bxf6 Bxf6 25. Ne2 Rxe4 26. Bxe4 Bxe4 27. Ng1 Qc6 28. Nf3 h3 29. Rb4 Re8 30. Qf2 Bd3 31. Re1 Rxe1+ 32. Nxe1 Bf5 33. Kg1 Kg7 34. gxh3 Bc3 35. Rb3 Qc4 36. Rxc3 Qxc3 37. Nf3 Qa1+ 38. Kg2 Be4 39. Kg3 Bxf3 40. Qxf3 Qg1+ 41. Qg2 Qe3+ 42. Qf3 Qg1+ 43. Qg2 Qe3+ 44. Qf3,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Bd3,Nc6,Nde2,g6,O-O,Bg7,f4,O-O,Kh1,b5
"Tkachiev,V",Moscow RUS,0.5,"Ruy Lopez: Morphy Defense, Anderssen Variation",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. d3 Bc5 6. O-O b5 7. Bb3 d6 8. a4 Rb8 9. axb5 axb5 10. h3 h6 11. Nc3 O-O 12. Be3 Bxe3 13. fxe3 Be6 14. Nd5 Bxd5 15. Bxd5 Nxd5 16. exd5 Ne7 17. e4 c6 18. dxc6 Qb6+ 19. Rf2 Qxc6 20. Qd2 Ng6 21. Raf1 d5 22. exd5 Qxd5 23. Qe3 b4 24. Nd2 Rb7 25. Rf5 f6 26. Qg3 Kh7 27. Kh2 Ne7 28. Rxe5 Qd4 29. Qe3 Qd6 30. Qe4+ Ng6 31. Qxb7 Qxe5+ 32. Kh1 Qxb2 33. Qc7 Qe5 34. Qxe5 Nxe5 35. Rf4 Rc8 36. Nc4 Nxc4 37. dxc4 Kg6 38. Kg1 Kf7 39. Kf2 Ke6 40. Ke3 Ke5 41. Rd4 Rc5 42. Kd3 Rc7 43. Rd5+ Ke6 44. Rb5 Rd7+ 45. Ke3 Rc7 46. Rxb4 Rc6 47. Kd4 Rd6+ 48. Ke3 Rc6 49. Kd4 Rd6+ 50. Ke3 Rc6 51. Ra4 f5 52. c3 g5 53. Kd3 Rd6+ 54. Ke3 Rc6 55. Ra5 Rxc4 56. Ra6+ Kf7 57. Kd3 Rf4 58. Rxh6 Rf2 59. g4 fxg4 60. hxg4 Rf4 61. c4 Rxg4 62. c5 Ke7 63. c6 Kd8 64. Rg6,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,d3,Bc5,O-O,b5,Bb3,d6,a4,Rb8,axb5,axb5,h3,h6
"Karjakin,Sergey",Moscow RUS,0.0,"Four Knights Game: Spanish Variation, Rubinstein Variation",1. e4 e5 2. Nf3 Nc6 3. Nc3 Nf6 4. Bb5 Nd4 5. Bc4 d6 6. h3 Be7 7. d3 Nxf3+ 8. Qxf3 O-O 9. Be3 Be6 10. Bb3 c6 11. d4 exd4 12. Bxd4 c5 13. Bxf6 Bxf6 14. Qd3 Rc8 15. Bxe6 fxe6 16. O-O Qb6 17. Rab1 c4 18. Qd2 Qc5 19. Ne2 b5 20. c3 a5 21. Rbd1 Rcd8 22. Nd4 Rfe8 23. a3 d5 24. exd5 exd5 25. Rfe1 Bxd4 26. cxd4 Qc7 27. Re3 Rxe3 28. Qxe3 b4 29. axb4 axb4 30. Qe6+ Kh8 31. Re1 h6 32. Qg6 c3 33. bxc3 bxc3 34. Re2 Rc8 35. Rc2 Qc4 36. Qf5 Rb8 37. Qe5 Rb1+ 38. Kh2 Qd3 39. Qe2 Qxd4 40. Ra2 Rb2 41. Ra8+ Kh7 42. Qe3 Qxe3 43. fxe3 Re2 44. Ra5 c2 45. Rc5 g5 46. Rc6 h5 47. Kg3 Kg7 48. Kf3 Rd2 49. g3 Kf7 50. h4 gxh4 51. gxh4 Ke7 52. Kf4 Kd7 53. Rc5 Kd6 54. Rc8 Rg2 55. Kf3 Rh2 56. Kg3 Rd2 57. Kf4 Ke6 58. Rc6+ Ke7 59. Rc7+ Kd8 60. Rc5 Kd7 61. Kg5 Rg2+ 62. Kf4 Rg4+ 63. Kf3 Rc4,e4,e5,Nf3,Nc6,Nc3,Nf6,Bb5,Nd4,Bc4,d6,h3,Be7,d3,Nxf3+,Qxf3,O-O,Be3,Be6,Bb3,c6
"Naiditsch,A",Moscow RUS,1.0,"Sicilian Defense: Najdorf Variation, Amsterdam Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. f4 e5 7. Nf3 Nbd7 8. Bd3 Be7 9. a4 O-O 10. O-O exf4 11. Kh1 Nc5 12. Bxf4 Bg4 13. Be3 Rc8 14. Qd2 Bh5 15. Nd4 Ng4 16. Nf5 Nxe3 17. Qxe3 Bg6 18. Nd5 Bg5 19. Qg3 Re8 20. Rae1 Re5 21. Qf3 Nxa4 22. b3 Nc3 23. Nxc3 Rxc3 24. Qf2 b5 25. Qd4 Rc6 26. c4 b4 27. c5 Rexc5 28. Qxb4 Re5 29. Bc4 h5 30. Rd1 Rb6 31. Qc3 Qc7 32. Nxd6 Bf6 33. Bxf7+,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,f4,e5,Nf3,Nbd7,Bd3,Be7,a4,O-O,O-O,exf4
"Anand,V",Moscow RUS,1.0,"Ruy Lopez: Morphy Defense, Neo-Arkhangelsk Variation",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 Nf6 5. O-O b5 6. Bb3 Bc5 7. d3 d6 8. a4 Rb8 9. Nc3 Bg4 10. h3 Bxf3 11. Qxf3 Nd4 12. Qg3 Nxb3 13. cxb3 O-O 14. axb5 axb5 15. Bg5 c6 16. Ne2 Qe7 17. Qf3 Qe6 18. Bxf6 Qxf6 19. Qxf6 gxf6 20. Ra6 Rfc8 21. Ng3 d5 22. Rc1 Bd4 23. Nf5 Kf8 24. Rcxc6 Rxc6 25. Rxc6 dxe4 26. dxe4 Ra8 27. g4 Ke8 28. Rxf6 Ra2 29. Nxd4 exd4 30. Rf5 d3 31. Rd5 Rxb2 32. Rxd3 Ke7 33. Kg2 Ke6 34. Kf3 f6 35. Ke3 b4 36. f4 Rc2 37. Kd4 h6 38. f5+ Kd6 39. e5+ fxe5+ 40. Ke4+ Ke7 41. Kxe5 Re2+ 42. Kd4 Rc2 43. Kd5 Kf6 44. Rd4 Rc3 45. Rxb4 Rxh3 46. Rb6+ Kf7 47. b4 Rg3 48. Rxh6 Rxg4 49. b5 Rb4 50. b6,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,Nf6,O-O,b5,Bb3,Bc5,d3,d6,a4,Rb8,Nc3,Bg4,h3,Bxf3
"Gelfand,B",Moscow RUS,0.0,"French Defense: Rubinstein Variation, Fort Knox Variation",1. e4 e6 2. d4 d5 3. Nc3 dxe4 4. Nxe4 Bd7 5. Nf3 Bc6 6. Ng3 Nd7 7. Bd3 Ngf6 8. O-O Be7 9. c4 O-O 10. b3 Bxf3 11. Qxf3 c6 12. Bb2 Qa5 13. Rfe1 Ba3 14. Bxa3 Qxa3 15. Re2 Rfd8 16. h3 Nf8 17. Ne4 Nxe4 18. Qxe4 Qd6 19. Rd1 Rd7 20. c5 Qc7 21. Red2 Rad8 22. Bf1 Qa5 23. Bc4 Ng6 24. Qe3 Ne7 25. Qf4 Nd5 26. Qe5 Nc3 27. Ra1 Nb5 28. Rad1 Nc3 29. Ra1 Qc7 30. Qxc7 Rxc7 31. Kf1 Rcd7 32. Rd3 Nd5 33. Rad1 Ne7 34. g4 g5 35. b4 Ng6 36. b5 Nf4 37. R3d2 Nxh3 38. Ke2 Nf4+ 39. Ke3 Kg7 40. a4 Kf6 41. a5 cxb5 42. Bxb5 Rc7 43. a6 bxa6 44. Bxa6 h5 45. gxh5 Nxh5 46. Be2 Nf4 47. Bf3 Ng6 48. Ra1 Ne7 49. Be4 Nd5+ 50. Kd3 Nf4+ 51. Kc4 Ke7 52. Rda2 Rdd7 53. c6 Rd8 54. Rxa7 Rc8 55. Kc5 f5 56. Bc2 Nh3 57. Rh1 g4 58. d5 Rxa7 59. d6+ Kf6 60. Kb6 Ra2 61. d7 Rb2+ 62. Ka7 Rc7+ 63. Ka8 Ke7 64. Ba4 Rb6 65. Rc1 Nxf2 66. Rc2 Ne4 67. Rh2 Rbxc6 68. Rh7+ Kd8 69. Kb8 Rxd7 70. Rh8+ Ke7 71. Bxc6 Rd4 72. Rg8 Rd8+ 73. Rxd8 Kxd8,e4,e6,d4,d5,Nc3,dxe4,Nxe4,Bd7,Nf3,Bc6,Ng3,Nd7,Bd3,Ngf6,O-O,Be7,c4,O-O,b3,Bxf3
"Nisipeanu,LD",Khanty-Mansiysk RUS,0.5,"Caro-Kann Defense: Panov Attack, Main Line",1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 e6 6. Nf3 Bb4 7. cxd5 Nxd5 8. Qc2 Nc6 9. Be2 O-O 10. O-O Re8 11. Rd1 Bd7 12. Ng5 g6 13. Nge4 Be7 14. Bh6 Ncb4 15. Qd2 Bc6 16. a3 Na6 17. Nxd5 Bxd5 18. Nc3 Nc7 19. Nxd5 exd5 20. Bg4 Bf6 21. Re1 Qd6 22. Be3 Ne6 23. a4 Re7,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,Nc3,e6,Nf3,Bb4,cxd5,Nxd5,Qc2,Nc6,Be2,O-O,O-O,Re8
"Nisipeanu,LD",Khanty-Mansiysk RUS,1.0,"Sicilian Defense: Kan Variation, Polugaevsky Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 a6 5. Bd3 Bc5 6. Nb3 Ba7 7. O-O Nc6 8. c4 d6 9. Nc3 Nf6 10. Qe2 O-O 11. Be3 Bxe3 12. Qxe3 e5 13. Rfd1 Be6 14. Be2 Qb8 15. Rd2 b5 16. Nd5 bxc4 17. Bxc4 Bxd5 18. Bxd5 Nxd5 19. Rxd5 Nb4 20. Rd2 Rd8 21. a3 Nc6 22. Rad1 a5 23. Nc1 Nd4 24. Ne2 Nxe2+ 25. Qxe2 h6 26. h3 Ra7 27. Rd5 a4 28. R1d2 Rb7 29. Kh2 Rb6 30. Ra5 Qc7 31. Rxa4 Qb7 32. b4 d5 33. exd5 Rxd5 34. Rxd5 Qxd5 35. Ra5 Qb3 36. Qxe5 Rf6 37. Qe4 g6 38. Ra8+ Kg7 39. Qe8,e4,c5,Nf3,e6,d4,cxd4,Nxd4,a6,Bd3,Bc5,Nb3,Ba7,O-O,Nc6,c4,d6,Nc3,Nf6,Qe2,O-O
