opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Agibileg,Uurtsaikh",chess.com INT,1.0,Horwitz Defense,1. d4 e6 2. c4 c5 3. d5 exd5 4. cxd5 d6 5. e4 g6 6. Bd3 Bg7 7. h3 Ne7 8. Nf3 O-O 9. O-O Na6 10. Nc3 Qa5 11. Bg5 Re8 12. Qd2 Bd7 13. Qf4 Qb6 14. Rab1 f6 15. Bh6 g5 16. Bxg5 fxg5 17. Nxg5 Rf8 18. Qh4 h6 19. e5 dxe5 20. Nh7 Nf5 21. Bxf5 Rxf5 22. Qe4 Kxh7 23. d6 Qc6 24. Nd5 Nb4 25. Rbd1 Nxd5 26. Rxd5 Kh8 27. Rfd1 Raf8 28. f3 Be6 29. d7 Bxd5 30. Qxf5 Rxf5 31. d8=Q+ Bg8 32. Rd7 Rf8 33. Qc7 Qxc7 34. Rxc7,d4,e6,c4,c5,d5,exd5,cxd5,d6,e4,g6,Bd3,Bg7,h3,Ne7,Nf3,O-O,O-O,Na6,Nc3,Qa5
"Sadhwani,Raunak",chess.com INT,0.0,Queen's Pawn Game: London System,1. d4 e6 2. Nf3 c5 3. c3 Nf6 4. Bf4 Nc6 5. e3 d5 6. Nbd2 cxd4 7. exd4 Nh5 8. Be3 Bd6 9. Bd3 Nf4 10. Bxf4 Bxf4 11. g3 Bc7 12. O-O O-O 13. Re1 f6 14. c4 Nb4 15. Bf1 dxc4 16. Bxc4 Nd5 17. Rc1 Rf7 18. Qb3 Ba5 19. Re2 Rc7 20. Ne4 b6 21. Nc3 Bxc3 22. bxc3 Qd6 23. Rce1 Qc6 24. Nd2 Kf7 25. a4 Bd7 26. f4 g6 27. Ne4 a6 28. Bxd5 exd5 29. Nf2 Re8 30. Qb4 Rxe2 31. Rxe2 Bf5 32. g4 a5 33. Qb3 Be6 34. Kg2 Kg7 35. h3 Bf7 36. h4 Qd6 37. Nd3 Be6 38. Kg3 g5 39. hxg5 fxg5 40. Re5 gxf4+ 41. Nxf4 Bf7 42. Qc2 Qa3 43. Re3 Qa1 44. Qf2 Rxc3 45. Nd3 Qa3 46. Qf3 Qd6+ 47. Ne5 Rxe3 48. Qxe3 Qf6 49. Qc3 h5 50. Qc7 hxg4 51. Kxg4 Qe6+ 52. Kf4 Kf6 53. Qd8+ Kg7 54. Qg5+ Bg6 55. Qd8 Qf5+ 56. Kg3 Bh5 57. Qxb6 Qg5+ 58. Kh3 Bg6 59. Qxg6+ Qxg6 60. Nxg6 Kxg6 61. Kg4 Kf6 62. Kf4,d4,e6,Nf3,c5,c3,Nf6,Bf4,Nc6,e3,d5,Nbd2,cxd4,exd4,Nh5,Be3,Bd6,Bd3,Nf4,Bxf4,Bxf4
"Manigandan,S",New Delhi IND,1.0,Horwitz Defense,1. d4 e6 2. c4 c5 3. d5 exd5 4. cxd5 d6 5. Nc3 a6 6. a4 g6 7. e4 Bg7 8. Nf3 Bg4 9. Bf4 Qb6 10. Qc2 Bxf3 11. gxf3 Nf6 12. Bh3 O-O 13. O-O Nbd7 14. Ra3 Nh5 15. Bg3 Qc7 16. a5 Rae8 17. Na4 Be5 18. Nc3 Nf4 19. Bxf4 Bxf4 20. Ne2 Bh6 21. b4 Re5 22. f4 Rh5 23. Rg3 Re8 24. f3 Rh4 25. Bg4 Qd8 26. Bxd7 Qxd7 27. bxc5 Rc8 28. c6 bxc6 29. dxc6 Rxc6 30. Qd2 Qc7 31. Rg4 Rh5 32. Nd4 Rc4 33. Nb3 Rc2 34. Qd3 Rcxh2 35. Rf2 Rh1+ 36. Kg2 R5h2+ 37. Kg3 Rh3+ 38. Kg2 Bg7 39. Rg5 h5,d4,e6,c4,c5,d5,exd5,cxd5,d6,Nc3,a6,a4,g6,e4,Bg7,Nf3,Bg4,Bf4,Qb6,Qc2,Bxf3
"Lazavik,Denis",chess.com INT,1.0,Horwitz Defense,1. d4 e6 2. c4 c5 3. d5 exd5 4. cxd5 d6 5. Nc3 a6 6. a4 g6 7. e4 Bg7 8. h3 Ne7 9. Nf3 O-O 10. Bd3 Nd7 11. O-O Ne5 12. Nxe5 Bxe5 13. Bg5 f6 14. Bh6 Rf7 15. f4 Bd4+ 16. Kh1 Kh8 17. f5 Be5 18. Bf4 Bxf4 19. Rxf4 Bd7 20. Rb1 Qc7 21. Qd2 c4 22. Bc2 b5 23. Rbf1 g5 24. R4f2 b4 25. Ne2 Qc5 26. Nd4 c3 27. bxc3 bxc3 28. Qd3 Rc8 29. Ne6 Qc4 30. Qe3 Bxa4 31. Bxa4 Qxa4 32. Rc1 Rc4 33. Re2 Ng8 34. Kh2 Qb4 35. Rec2 h5 36. Rxc3 Rxe4 37. Qf2 Re5 38. Rc8 Qe4 39. Rf1 Rxd5 40. Rb8 Kh7 41. Nf8+ Kh6 42. Ne6 Ne7 43. Re1 Qxf5 44. Qa7 g4 45. Rh8+ Kg6 46. Nf8+ Kg7 47. Rxe7 Qf4+ 48. Kh1 Rd1+ 49. Qg1 Rxg1+ 50. Kxg1 Rxe7,d4,e6,c4,c5,d5,exd5,cxd5,d6,Nc3,a6,a4,g6,e4,Bg7,h3,Ne7,Nf3,O-O,Bd3,Nd7
"Lazavik,Denis",chess.com INT,0.0,Catalan Opening: Open Defense,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 dxc4 5. Bg2 c6 6. a4 a5 7. Qc2 b5 8. Nc3 b4 9. Ne4 Nxe4 10. Qxe4 Qd5 11. Qf4 Bd6 12. Qg4 g6 13. Bg5 Qf5 14. Qh4 h5 15. Nd2 f6 16. Bxf6 O-O 17. Ne4 Nd7 18. Nxd6 Qxf6 19. Qxf6 Nxf6 20. Nxc4 Nd5 21. Ne5 Kg7 22. Rc1 Bb7 23. Nd7 Rfe8 24. Nc5 Ba6 25. f4 Kf7 26. Kd2 Ke7 27. Nxa6 Rxa6 28. Rc5 Kd6 29. Rhc1 h4 30. e4 Ne7 31. g4 h3 32. Bf3 Rf8 33. Ke3 b3 34. R1c3 Rb8 35. Bd1 Rb4 36. Rxb3 Rxb3+ 37. Bxb3 Rb6 38. Rc3 Rb4 39. Kd3 Kd7 40. Kc2 Rxd4 41. Rd3 c5 42. Rxd4+ cxd4 43. Kd3 Nc6 44. e5 g5 45. Ke4 gxf4 46. Kxf4 d3 47. Bc4 d2 48. Be2 Ke7 49. Ke3 Nxe5 50. Kxd2 Kf6 51. Kc3 Kg5 52. b4 axb4+ 53. Kxb4 Kf4 54. a5 Ke3 55. Bd1 Kf2 56. Kb5 Nf7 57. a6 Nd6+ 58. Kc6 Nc8 59. Kc7 Na7 60. g5 Kg1 61. g6 Kxh2 62. g7 Kg1 63. g8=Q+ Kf2 64. Qh7,d4,Nf6,c4,e6,Nf3,d5,g3,dxc4,Bg2,c6,a4,a5,Qc2,b5,Nc3,b4,Ne4,Nxe4,Qxe4,Qd5
"Lazavik,Denis",chess.com INT,0.5,Catalan Opening: Open Defense,1. d4 e6 2. c4 Nf6 3. Nf3 d5 4. g3 dxc4 5. Bg2 Bb4+ 6. Bd2 Bxd2+ 7. Nbxd2 O-O 8. Nxc4 Bd7 9. Nfe5 Bc6 10. Nxc6 Nxc6 11. e3 Rb8 12. O-O Ne7 13. Rc1 c6 14. b4 h6 15. Qb3 a6 16. a4 Ned5 17. Rfd1 Nb6 18. Ne5 Nbd7 19. Nd3 Qe7 20. b5 axb5 21. axb5 cxb5 22. Qxb5 b6 23. Nb4 Rbc8 24. Nc6 Qe8 25. Qb4 Kh8 26. e4 Rc7 27. d5 Qc8 28. Ra1 Nc5 29. Qxb6 Ncxe4 30. Bxe4 Nxe4 31. Na7 Qb7 32. Qxb7 Rxb7 33. Nc6 Nc3 34. d6 Nxd1 35. Rxd1 Rb6 36. d7 Rxc6 37. d8=Q Rxd8 38. Rxd8+ Kh7 39. h4 h5 40. Kg2 e5 41. Re8 f6 42. Re7 Kg6 43. Rd7 Re6 44. Rc7 Rd6 45. Re7 Rd8 46. Rc7 Rf8 47. Rc5 Rf7 48. Rc6 Kf5 49. Rc3 Rd7 50. Rf3+ Ke6 51. Ra3 e4 52. Ra5 Rd5 53. Ra7 g6 54. Ra3 Kf5 55. Ra2 Ke5 56. Rb2 Kf5 57. Re2 Re5 58. Rb2 g5 59. hxg5 fxg5 60. Rb8 Kg4 61. Rg8 h4 62. gxh4 Kxh4 63. Rh8+ Kg4 64. Rb8 Kf4 65. Rf8+ Rf5 66. Rb8 g4 67. Rc8 Rd5 68. Rf8+ Rf5 69. Re8 Rf7 70. Re6 Kf5 71. Re8 Rd7 72. Rf8+ Ke5 73. Re8+ Kf4 74. Rf8+ Ke5 75. Re8+ Kf4 76. Rf8+ Ke5,d4,e6,c4,Nf6,Nf3,d5,g3,dxc4,Bg2,Bb4+,Bd2,Bxd2+,Nbxd2,O-O,Nxc4,Bd7,Nfe5,Bc6,Nxc6,Nxc6
"Chigaev,M",chess.com INT,1.0,Horwitz Defense,1. d4 e6 2. Nf3 c5 3. g3 cxd4 4. Nxd4 d5 5. Bg2 e5 6. Nb3 Nf6 7. O-O Be6 8. Bg5 Nbd7 9. e4 dxe4 10. Nc3 Be7 11. Nxe4 Nxe4 12. Bxe7 Qxe7 13. Bxe4 Nf6 14. Bg2 O-O 15. Re1 Qc7 16. Qe2 Nd7 17. Rad1 a5 18. a3 Rad8 19. Qb5 b6 20. Qc6 Rc8 21. Qxc7 Rxc7 22. Bd5 Bxd5 23. Rxd5 f6 24. c3 Kf7 25. Red1 Ke7 26. Na1 Nc5 27. Nc2 Na4 28. Rb5 Rc5 29. Rxc5 bxc5 30. Ne3 Nxb2 31. Rb1 Na4 32. Nd5+ Kd6 33. c4 Kc6 34. Rb5 Ra8 35. g4 Ra6 36. Kg2 Ra7 37. h4 Rb7 38. Rxa5 Nb2 39. Ra6+ Kd7 40. Ne3 Nd3 41. Nf5 Nf4+ 42. Kf3 g6 43. Ne3 Ke7 44. Nd5+ Nxd5 45. cxd5 Rb2 46. Re6+ Kf7 47. Rc6 f5 48. gxf5 gxf5 49. Rxc5 Rb3+ 50. Kg2 Rxa3 51. Rc7+ Kg6 52. Re7 e4 53. d6 Rd3 54. d7 h6 55. f3 Kf6 56. Rh7 Kg6 57. Re7 exf3+ 58. Kg3 Kh5 59. Rf7 Kg6 60. Re7 f4+ 61. Kf2 Kf5 62. Rf7+ Kg4 63. h5 Rd2+ 64. Ke1 Rd4 65. Kf2 Rd3 66. Rg7+ Kxh5 67. d8=Q Rxd8 68. Kxf3 Rd4 69. Rg1 Ra4 70. Rg8 Rb4 71. Rg1 Rc4 72. Rg8 Ra4 73. Rg1 Kh4 74. Rg4+ Kh3 75. Rxf4 Ra3+ 76. Kf2 Ra6 77. Rf3+ Kg4 78. Rf4+ Kxf4,d4,e6,Nf3,c5,g3,cxd4,Nxd4,d5,Bg2,e5,Nb3,Nf6,O-O,Be6,Bg5,Nbd7,e4,dxe4,Nc3,Be7
"Muradli,Mahammad",chess.com INT,1.0,Queen's Pawn Game: London System,1. d4 e6 2. Nf3 Nf6 3. Bf4 c5 4. e3 Nc6 5. c3 d5 6. Nbd2 cxd4 7. exd4 Nh5 8. Bg5 f6 9. Bh4 Bd6 10. Bg3 O-O 11. Bd3 Nf4 12. Qc2 Nxg2+ 13. Kf1 Nf4 14. Bxh7+ Kh8 15. Nh4 Ne7 16. Rg1 g5 17. Bxf4 Bxf4 18. Ng6+ Nxg6 19. Qxg6 Qe7 20. Qh6 Qg7,d4,e6,Nf3,Nf6,Bf4,c5,e3,Nc6,c3,d5,Nbd2,cxd4,exd4,Nh5,Bg5,f6,Bh4,Bd6,Bg3,O-O
"Muradli,Mahammad",chess.com INT,0.5,Horwitz Defense,1. d4 e6 2. c3 c5 3. Nf3 Nf6 4. Bg5 d5 5. e3 Nbd7 6. Nbd2 Bd6 7. Bd3 O-O 8. O-O Qc7 9. Rc1 h6 10. Bh4 c4 11. Bb1 b5 12. Bxf6 Nxf6 13. e4 dxe4 14. Nxe4 Nxe4 15. Bxe4 Bb7 16. Qe2 Rab8 17. Rcd1 Bd5 18. Rfe1 b4 19. Bxd5 exd5 20. g3 Qa5 21. Ne5 Bxe5 22. dxe5 bxc3 23. bxc3 Qxc3 24. Rxd5 Rb2 25. Qe4 Rxa2 26. Rc5 Qd2 27. Qe3 Qxe3 28. Rxe3 Rc2 29. Ra3 Re8 30. Rxa7 Re2 31. Rxc4 R2xe5 32. Rf4 Re1+ 33. Kg2 R1e7 34. Rxe7 Rxe7 35. h4 h5 36. Kf3 g6 37. Re4 Ra7 38. Re8+ Kg7 39. Re3 Ra6 40. Kg2 Rb6 41. Rf3 Rf6 42. Rb3 Rf5 43. Ra3,d4,e6,c3,c5,Nf3,Nf6,Bg5,d5,e3,Nbd7,Nbd2,Bd6,Bd3,O-O,O-O,Qc7,Rc1,h6,Bh4,c4
"Mchedlishvili,M",Sharjah UAE,0.5,Queen's Pawn Game: London System,1. d4 Nf6 2. Bf4 d5 3. Nf3 c5 4. e3 Nc6 5. Nbd2 Bg4 6. c3 e6 7. Qb3 Qc8 8. Nh4 Bh5 9. h3 h6 10. g4 g5 11. Bh2 Bxg4 12. hxg4 gxh4 13. Be2 Rg8 14. Bf4 cxd4 15. cxd4 Nxg4 16. Rxh4 f5 17. Bxg4 fxg4 18. Bxh6 Bd6 19. Ke2 g3 20. Rg1 Qc7 21. fxg3 O-O-O 22. Bf4 e5 23. dxe5 Bxe5 24. Nf3 Bxf4 25. Rxf4 Kb8 26. Kf2 Qh7 27. Qc3 Rc8 28. Rh4 Qg6 29. Rf4 Ka8 30. g4 Ne7 31. Qf6 Qc2+ 32. Kg3 Ng6 33. Rf5 Qc7+ 34. Kg2 a6 35. Rf1 Qc2+ 36. Kg3 Rce8 37. Rxd5 Qc7+ 38. Qd6 Qh7 39. Rh5 Qf7 40. Rf5 Qc4 41. Kf2 Qxg4 42. Rg5 Qe4 43. Qd4 Qc6 44. Qd5 Qf6 45. Qd4 Qf7 46. Qd5 Qe7 47. Qc5 Qf6 48. Qd4 Qf7 49. Qd5 Qg7 50. Qd4 Qh7 51. Rfg1 Re6 52. Rd5 Qc7 53. Rd1 Ree8 54. Rd7 Qc6 55. Qd5 Qb6 56. Qd4 Qe6 57. Rd6 Qxa2 58. Qb6 Qc4 59. Rd8+ Rxd8 60. Rxd8+ Rxd8 61. Qxd8+ Ka7 62. Qf6 Qc2+ 63. Kg3 Qe4 64. Qc3 Ne7 65. Qc5+ Ka8 66. Kf2 Nd5 67. Qc8+ Ka7 68. Qc5+ Ka8 69. Qc8+ Ka7 70. Qc5+,d4,Nf6,Bf4,d5,Nf3,c5,e3,Nc6,Nbd2,Bg4,c3,e6,Qb3,Qc8,Nh4,Bh5,h3,h6,g4,g5
"Indjic,A",Sharjah UAE,1.0,Queen's Pawn Game: London System,1. d4 d5 2. Nf3 Nf6 3. Bf4 Bf5 4. e3 e6 5. c4 Bxb1 6. Qxb1 Bb4+ 7. Kd1 Bd6 8. Bg5 h6 9. Bxf6 Qxf6 10. c5 Be7 11. Qc2 O-O 12. Ne5 b6 13. cxb6 axb6 14. Qxc7 Qxf2 15. Nd3 Qh4 16. Be2 Bg5 17. Ne5 Bxe3 18. Nf3 Qg4 19. Qc3 Qxg2 20. Re1 Bf2 21. Rf1 Nd7 22. Qc7 Nf6 23. Qf4 Ng4 24. Rxf2 Nxf2+ 25. Kd2 Ne4+ 26. Kd3 Ng5 27. Ne5 Qh3+ 28. Kd2 Ne4+ 29. Ke1 g5 30. Nd7,d4,d5,Nf3,Nf6,Bf4,Bf5,e3,e6,c4,Bxb1,Qxb1,Bb4+,Kd1,Bd6,Bg5,h6,Bxf6,Qxf6,c5,Be7
"Vantika,Agrawal",chess24.com INT,0.5,Horwitz Defense,1. d4 e6 2. c4 c5 3. d5 exd5 4. cxd5 d6 5. Nc3 a6 6. a4 g6 7. e4 Bg7 8. h3 Nd7 9. Nf3 Ne5 10. Bf4 Nxf3+ 11. Qxf3 Qb6 12. Qe2 Ne7 13. a5 Qd8 14. Qd2 O-O 15. Bc4 f6 16. Bg3 g5 17. O-O Ng6 18. Nd1 Ne5 19. Bxe5 fxe5 20. Be2 Rf4 21. Qd3 Qe8 22. g3 Rf6 23. Bg4 h5 24. Bxc8 Qxc8 25. Kg2 g4 26. Ne3 gxh3+ 27. Kh2 Qd7 28. Nf5 Raf8 29. Kxh3 Rxf5 30. exf5 Rxf5 31. Kg2 Qf7 32. Ra4 e4 33. Rxe4 Bd4 34. Re8+ Kg7 35. Re7 Rxf2+ 36. Rxf2 Qxe7 37. Re2 Qg5 38. Qe4 Be5 39. Qe3 Qg6 40. Qb3 h4 41. Rxe5 dxe5 42. Qxb7+ Kh6 43. Qc6 hxg3 44. Qxg6+ Kxg6 45. Kxg3 Kf5 46. Kf3 e4+ 47. Ke3 Ke5 48. d6 Kxd6 49. Kxe4 Kc6 50. Ke5 Kb5 51. Kd5 c4 52. Kd4 Kb4 53. Kd5 Kb5 54. Kd4 Kb4 55. Kd5 Kb5,d4,e6,c4,c5,d5,exd5,cxd5,d6,Nc3,a6,a4,g6,e4,Bg7,h3,Nd7,Nf3,Ne5,Bf4,Nxf3+
"Jumabayev,R",chess.com INT,0.5,Horwitz Defense,1. d4 e6 2. c4 c5 3. d5 exd5 4. cxd5 d6 5. Nc3 a6 6. a4 g6 7. Bf4 Nf6 8. h3 Bg7 9. e3 Qb6 10. Ra3 Nh5 11. Rb3 Qc7 12. Bh2 Nd7 13. Nf3 O-O 14. Ne4 Qa5+ 15. Nfd2 Nhf6 16. Nc3 Qc7 17. Nc4 Ne8 18. Be2 Ne5 19. Nb6 Rb8 20. O-O h5 21. Qd2 Qe7 22. Re1 Nc7 23. a5 Na8 24. f4 Nd7 25. Nc4 Re8 26. Bf1 b5 27. axb6 Ndxb6 28. Na5 Bd7 29. e4 Bd4+ 30. Kh1 Nc7 31. e5 Bxc3 32. bxc3 Ncxd5 33. f5 Bxf5 34. Nc6 Qh4 35. Nxb8 Rxb8 36. exd6 Rd8 37. c4 Nb4 38. Rbe3 Nc6 39. Re8+ Kh7 40. Rxd8 Qxd8 41. Qe3 Nd7 42. Qe8 Qf6 43. Qe3 a5 44. Qa3 Nd4 45. Qxa5 Qh4 46. Qc3 Be6 47. Bg3 Qg5 48. Qe3 Qd8 49. Bd3 Bf5 50. Rf1 Be6 51. Qe4 Nf5 52. Bh2 Nf6 53. Qe5 Nd7 54. Qe4 Qf8 55. g4 Nxd6 56. Qxe6 fxe6 57. Rxf8 Nxf8 58. Bxd6 Nd7 59. gxh5 Kh6 60. hxg6 e5 61. Bf5 Nf6 62. Bxe5 Nh5 63. g7 Nxg7 64. Bxg7+ Kxg7 65. Be4 Kf6 66. Bd5 Ke5 67. Kg2 Kd4 68. Kf3 Kc3 69. Kf4 Kb4 70. Ke5 Kc3 71. Kd6 Kd4 72. Kc6 Kc3 73. Kxc5 Kd3,d4,e6,c4,c5,d5,exd5,cxd5,d6,Nc3,a6,a4,g6,Bf4,Nf6,h3,Bg7,e3,Qb6,Ra3,Nh5
"Xu,Xiangyu",chess.com INT,1.0,Catalan Opening: Open Defense,1. d4 e6 2. c4 Nf6 3. g3 d5 4. Bg2 dxc4 5. Nf3 Bd7 6. Ne5 Bc6 7. Nxc6 Nxc6 8. O-O Qd7 9. e3 Nd5 10. Qe2 h5 11. Qxc4 h4 12. Nc3 O-O-O 13. Bd2 f5 14. Rac1 g5 15. e4 Nb6 16. Qd3 hxg3 17. fxg3 Bc5 18. Nb5 Bxd4+ 19. Nxd4 Qxd4+ 20. Qxd4 Nxd4 21. Rf2 g4 22. exf5 Nxf5 23. Bc3 Rh7 24. Re1 Rh6 25. Be4 Nd5 26. Bd2 Rh5 27. Bg2 Rd6 28. Re5 Kd7 29. Re4 Nf6 30. Ra4 Rb6 31. Bc3 Nd5 32. Bxd5 exd5 33. Rxg4 c5 34. Rg8 d4 35. g4 dxc3 36. bxc3 Rb1+ 37. Kg2 Ne3+ 38. Kf3 Rh3+ 39. Ke4 Re1 40. Rf7+ Ke6,d4,e6,c4,Nf6,g3,d5,Bg2,dxc4,Nf3,Bd7,Ne5,Bc6,Nxc6,Nxc6,O-O,Qd7,e3,Nd5,Qe2,h5
"Gupta,Ab",chess24.com INT,1.0,Catalan Opening: Open Defense,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 dxc4 5. Bg2 Bd7 6. Nbd2 Bb5 7. Ne5 Qxd4 8. Bxb7 Qxe5 9. Bxa8 c6 10. O-O Nd5 11. Nf3 Qc7 12. a4 Ba6 13. e4 Nb4 14. Bf4 Qc8 15. Ne5 Be7 16. Qg4 O-O 17. Rfd1 c5 18. Rac1 Nd3 19. Rc2 Nd7 20. Nc6 Re8 21. Nxe7+ Rxe7 22. Bh6 f6 23. Bxg7 N7e5 24. Qh3 Kxg7 25. f4 Ng6 26. f5,d4,Nf6,c4,e6,Nf3,d5,g3,dxc4,Bg2,Bd7,Nbd2,Bb5,Ne5,Qxd4,Bxb7,Qxe5,Bxa8,c6,O-O,Nd5
"Nihal,Sarin",chess.com INT,0.0,Queen's Pawn Game: London System,1. d4 Nf6 2. Nf3 d5 3. Bf4 Bf5 4. e3 e6 5. Bd3 Bxd3 6. cxd3 Bd6 7. Bg3 O-O 8. Qb3 b6 9. O-O c5 10. Nc3 Nc6 11. dxc5 Bxg3 12. hxg3 bxc5 13. Rac1 Nd7 14. Qa3 Qa5 15. Qxa5 Nxa5 16. Na4 Rfc8 17. Rc2 Nb7 18. Rfc1 a5 19. Nd2 Rab8 20. Nb3 Kf8 21. g4 Ke7 22. Nbxc5 Nbxc5 23. Nxc5 Rxc5 24. Rxc5 Nxc5 25. Rxc5 Rxb2 26. Rxa5 Kf6 27. d4 g5 28. Ra7 h6 29. a4 Ra2 30. a5 Ra1+ 31. Kh2 Ra2 32. Kg3 Ra3 33. a6 Kg7 34. Ra8 Kh7 35. Kh2 Kg7 36. a7 Ra2 37. f3 Ra3 38. Kg1 Ra2 39. e4 Kf6 40. Kf1 Ke7 41. exd5 exd5 42. Ke1 Ra4 43. Ke2 Ra3 44. Kd2 Kf6 45. Kc2 Ke7 46. Kb2 Ra6 47. Kb3 Rb6+ 48. Ka4 Rb1 49. Ka5 Ra1+ 50. Kb6 Rb1+ 51. Kc5 Ra1 52. Kxd5 Ra5+ 53. Kc6 Ra6+ 54. Kb7,d4,Nf6,Nf3,d5,Bf4,Bf5,e3,e6,Bd3,Bxd3,cxd3,Bd6,Bg3,O-O,Qb3,b6,O-O,c5,Nc3,Nc6
"Nihal,Sarin",chess.com INT,0.5,Queen's Pawn Game: London System,1. d4 Nf6 2. Nf3 d5 3. Bf4 c5 4. e3 Nc6 5. Nbd2 Bg4 6. c3 e6 7. h3 Bxf3 8. Nxf3 Bd6 9. Bxd6 Qxd6 10. Qb3 O-O 11. Qa3 b6 12. Bb5 a6 13. Bxc6 Qxc6 14. Ne5 Qc7 15. O-O Rfc8 16. Rfd1 Nd7 17. Nxd7 Qxd7 18. e4 Qb7 19. exd5 Qxd5 20. dxc5 Qxc5 21. Qxc5 bxc5 22. Rd7 Rd8 23. Rad1 Rxd7 24. Rxd7 g6 25. Kf1 a5 26. Rb7 a4 27. Ke2 Kg7 28. Rb5 Kf6 29. Kd3 Rd8+ 30. Kc2 Rd5 31. Ra5 Re5 32. Kd2 Rd5+ 33. Ke2 Re5+ 34. Kf1 Rd5 35. Rxa4 Rd1+ 36. Ke2 Rb1 37. b3 Ke5 38. Ra7 f5 39. Kd3 Rb2 40. Ke3 f4+ 41. Kf3 Rc2 42. c4 Rc3+ 43. Ke2 Rc2+ 44. Kf3 Rc3+ 45. Ke2 Rc2+ 46. Ke1 Ke4 47. Rc7 Rxa2 48. Rxh7 Rb2 49. Rb7 g5 50. Rb6 e5 51. Rb7 Rb1+ 52. Ke2 Rb2+ 53. Ke1 Rb1+ 54. Ke2 Rb2+ 55. Ke1,d4,Nf6,Nf3,d5,Bf4,c5,e3,Nc6,Nbd2,Bg4,c3,e6,h3,Bxf3,Nxf3,Bd6,Bxd6,Qxd6,Qb3,O-O
"Nihal,Sarin",chess.com INT,0.0,Queen's Pawn Game: London System,1. d4 Nf6 2. Nf3 d5 3. Bf4 c5 4. e3 Nc6 5. Nbd2 Bg4 6. c3 e6 7. h3 Bxf3 8. Nxf3 Bd6 9. Bxd6 Qxd6 10. Be2 O-O 11. O-O e5 12. dxe5 Nxe5 13. Nxe5 Qxe5 14. Bf3 Rad8 15. Qa4 Qc7 16. Rfd1 Rd6 17. Rd2 Rfd8 18. Qf4 Qe7 19. Rad1 R6d7 20. c4 dxc4 21. Rxd7 Rxd7 22. Rxd7 Nxd7 23. Qc7 g6 24. Bg4 f5 25. Bf3 Kf8 26. Qxb7 Ne5 27. Qb8+ Kg7 28. Bd5 g5 29. Qg8+ Kh6 30. Bxc4 f4 31. exf4 gxf4 32. Be6 Qf6 33. Qc8 f3 34. Bd5 fxg2 35. Qxc5 Qg5 36. Qe3 Qxe3 37. fxe3 Nd3 38. Kxg2 Nxb2 39. Kf3 Kg5 40. Ke4 Kf6 41. Kd4 Nd1 42. Bf3 Nf2 43. Bg2 Ke6 44. e4 h5 45. h4 Ke7 46. Bf3 Nh3 47. Bxh5 Nf4 48. Bg4 Ng6 49. h5 Nf8 50. e5,d4,Nf6,Nf3,d5,Bf4,c5,e3,Nc6,Nbd2,Bg4,c3,e6,h3,Bxf3,Nxf3,Bd6,Bxd6,Qxd6,Be2,O-O
"Le,Quang Liem",chess24.com INT,0.5,Catalan Opening: Open Defense,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 dxc4 5. Bg2 a6 6. O-O Nc6 7. Be3 Rb8 8. Qc1 b5 9. b3 Nd5 10. bxc4 Nxe3 11. Qxe3 bxc4 12. Rc1 Be7 13. Nbd2 O-O 14. Nxc4 Bb7 15. a3 Bf6 16. Rd1 Ne7 17. Rac1 Nf5 18. Qd3 Bxf3 19. Qxf3 Nxd4 20. Qg4 Rb5 21. Kf1 h5 22. Qe4 Rd5 23. Qd3 Nf3 24. Qc2 Rxd1+ 25. Rxd1 Nd4 26. Qa4 Qb8 27. Qxa6 Qb3 28. Ne3 Nf5 29. Rd3 Nxe3+ 30. fxe3 Qb2 31. a4 Qc1+ 32. Kf2 c5 33. a5 c4 34. Rd7 Bc3 35. Bf3 Be1+ 36. Kg2 c3 37. Rc7 c2 38. Qd3 Qa1 39. Qxc2 Qxa5 40. Rc5 Qa3 41. Qc1 Qxc1 42. Rxc1 Bd2 43. Ra1 g6 44. Ra8 Rxa8 45. Bxa8 Bxe3 46. Kf3 Bc5 47. e4 Kg7 48. h3 Kf6 49. Bc6 g5 50. g4 h4 51. Ba4 Ke5 52. Be8 f6 53. Bd7 Bd4 54. Bc8 Bc5 55. Bd7 Bd4 56. Bc8 Bc5 57. Bd7,d4,Nf6,c4,e6,Nf3,d5,g3,dxc4,Bg2,a6,O-O,Nc6,Be3,Rb8,Qc1,b5,b3,Nd5,bxc4,Nxe3
