opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Durarbayli,V",chess.com INT,0.5,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 c5 4. e3 Qa5 5. dxc5 Qxc5 6. Nf3 Bg4 7. Bxb8 Rxb8 8. Bb5+ Kd8 9. h3 Bxf3 10. Qxf3 e6 11. g4 h6 12. O-O-O Bd6 13. Bd3 Be5 14. Ne2 Ke7 15. h4 Qb4 16. Nd4 Bxd4 17. exd4 Qxd4 18. g5 hxg5 19. hxg5 Nd7 20. Rxh8 Rxh8 21. Bg6 Qe5 22. Qxf7+ Kd6 23. f4 Qe3+ 24. Kb1 Qf3 25. Re1 Qe3 26. Rc1 Rf8 27. Qxg7 Qxf4 28. Bd3 Qe5 29. Qg6 Rf4 30. Qh6 Rb4 31. b3 a5 32. g6 a4 33. Rg1 axb3 34. axb3 Nc5 35. Qd2 Qd4 36. Qxb4 Qxb4 37. g7 Nxb3 38. g8=Q Nc5+ 39. Ka2 Qa4+ 40. Kb2 Qb4+ 41. Kc1 Nxd3+ 42. Kd1 Nb2+ 43. Kc1 Nd3+ 44. Kd1 Nb2+ 45. Ke2 Qe4+ 46. Kf2 Qxc2+ 47. Kg3 Qc3+ 48. Kh4 Qf6+ 49. Kh5 Qf3+ 50. Rg4 Nc4 51. Kh6 Qf6+ 52. Rg6 Qh4+ 53. Kg7 Qe7+ 54. Kh6 Qh4+ 55. Kg7 Qe7+ 56. Kh6 Qh4+,d4,Nf6,Nc3,d5,Bf4,c5,e3,Qa5,dxc5,Qxc5,Nf3,Bg4,Bxb8,Rxb8,Bb5+,Kd8,h3,Bxf3,Qxf3,e6
"Dubov,Daniil",chess.com INT,0.5,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 e6 4. Nb5 Bb4+ 5. c3 Ba5 6. e3 a6 7. Na3 Nbd7 8. Nf3 O-O 9. Nb1 c5 10. dxc5 Bc7 11. Bxc7 Qxc7 12. b4 b6 13. cxb6 Nxb6 14. Be2 e5 15. O-O Bd7 16. a4 a5 17. b5 Ne4 18. Ra3 Rfd8 19. Nfd2 Nd6 20. Bd3 Rac8 21. Qh5 f5 22. Rc1 Be8 23. Qd1 Bf7 24. Qc2 e4 25. Be2 f4 26. exf4 Bg6 27. Qa2 Kh8 28. Bg4 Bf5 29. Bxf5 Nxf5 30. g3 e3 31. Nf3 Nc4 32. Rb3 Re8 33. Nd4 Qf7 34. Re1 exf2+ 35. Qxf2 Rxe1+ 36. Qxe1 Re8 37. Qf2 Qh5 38. Nf3 Re3 39. b6 Rxf3 40. b7 Rxg3+ 41. hxg3 Qd1+ 42. Kh2 Qh5+ 43. Kg1 Qd1+ 44. Kh2 Qh5+ 45. Kg1,d4,Nf6,Nc3,d5,Bf4,e6,Nb5,Bb4+,c3,Ba5,e3,a6,Na3,Nbd7,Nf3,O-O,Nb1,c5,dxc5,Bc7
"Sjugirov,S",chess.com INT,1.0,Rapport-Jobava System,1. d4 d5 2. Nc3 Nf6 3. Bf4 Bf5 4. e3 e6 5. Bd3 Bg6 6. h4 Bd6 7. h5 Bxd3 8. Qxd3 Bxf4 9. exf4 O-O 10. Nf3 c5 11. dxc5 Na6 12. O-O-O Rc8 13. h6 g6 14. Ne5 Qe7 15. a3 Qxc5 16. f3 Nb8 17. g4 Nc6 18. Qe2 d4 19. Ne4 Nxe4 20. Qxe4 Rfd8 21. Rd2 Rd5 22. Re1 b5 23. Nxf7 e5 24. Nxe5 Nxe5 25. fxe5 d3 26. c3 a5 27. Rxd3 Rxd3 28. Qxd3 b4 29. axb4 axb4 30. Qd7,d4,d5,Nc3,Nf6,Bf4,Bf5,e3,e6,Bd3,Bg6,h4,Bd6,h5,Bxd3,Qxd3,Bxf4,exf4,O-O,Nf3,c5
"Nihal,Sarin",chess.com INT,0.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 d5 3. e3 c5 4. c3 Nc6 5. Nd2 cxd4 6. exd4 Bf5 7. Ngf3 e6 8. Nh4 Bg6 9. Qb3 Qc7 10. Nxg6 hxg6 11. Bxf6 gxf6 12. g3 f5 13. Bg2 Bd6 14. Qb5 f4 15. g4 O-O-O 16. Nf3 Kb8 17. O-O-O Na5 18. h4 a6 19. Qd3 Nc4 20. Bf1 Qa5 21. Kb1 Rc8 22. Nd2 Nxb2 23. Kxb2 Qa3+ 24. Ka1 Rxc3 25. Qb1 Rhc8 26. Nb3 Bb4 27. h5 Rxb3 28. Qxb3 Rc1+,d4,Nf6,Bg5,d5,e3,c5,c3,Nc6,Nd2,cxd4,exd4,Bf5,Ngf3,e6,Nh4,Bg6,Qb3,Qc7,Nxg6,hxg6
"Vocaturo,D",Chartres FRA,1.0,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 a6 4. e3 b5 5. Nf3 e6 6. Bd3 Bb7 7. Ne2 c5 8. c3 Nc6 9. Ng3 Bd6 10. Bg5 h6 11. Bxf6 gxf6 12. dxc5 Bxc5 13. b4 Bd6 14. a4 bxa4 15. Qxa4 Kf8 16. O-O h5 17. Rfc1 h4 18. Nf1 f5 19. Qd1 Rg8 20. Qe2 Ne5 21. Nxe5 Bxe5 22. f3 Qb6 23. h3 f4 24. Kh1 fxe3 25. Nxe3 Bf4 26. Re1 d4 27. Ng4 Bc7 28. Qd2 Qd6 29. Qh6+ Rg7 30. cxd4 Qxd4 31. Qh8+ Ke7 32. Qxh4+ Kf8 33. Rad1 Qxb4 34. Be4 Bxe4 35. Rxe4 Qb3 36. Red4 Qb5 37. Nf6 Bb6 38. Rd7,d4,Nf6,Nc3,d5,Bf4,a6,e3,b5,Nf3,e6,Bd3,Bb7,Ne2,c5,c3,Nc6,Ng3,Bd6,Bg5,h6
"Fressinet,L",Chartres FRA,0.5,Rapport-Jobava System,1. d4 d5 2. Nc3 Nf6 3. Bf4 c5 4. e3 cxd4 5. exd4 a6 6. Nf3 Nc6 7. Ne5 e6 8. Nxc6 bxc6 9. Na4 Bd6 10. Bxd6 Qxd6 11. c3 a5 12. Bd3 Ba6 13. Bxa6 Rxa6 14. Qe2 Ra7 15. O-O O-O 16. Rac1 Re8 17. Rfe1 Rae7 18. Qe5 Qd8 19. Nc5 Nd7 20. Nxd7 Rxd7 21. Re2 Qb8 22. Qe3 Rc8 23. h4 Qd6 24. c4 h6 25. g3 Rb8 26. c5 Qe7 27. Qc3 Rdb7 28. Rd1 Rb4 29. Kg2 a4 30. Rdd2 Qf6,d4,d5,Nc3,Nf6,Bf4,c5,e3,cxd4,exd4,a6,Nf3,Nc6,Ne5,e6,Nxc6,bxc6,Na4,Bd6,Bxd6,Qxd6
"Ju,Wenjun",chess24.com INT,1.0,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 c5 4. e3 a6 5. dxc5 Qa5 6. Nf3 Nbd7 7. Nd2 Qxc5 8. Nb3 Qc6 9. Qd4 e6 10. O-O-O Be7 11. g4 O-O 12. Be2 Nc5 13. Kb1 b5 14. g5 Nfd7 15. h4 Re8 16. Bf3 Nxb3 17. cxb3 Qb6 18. Qd2 a5 19. h5 a4 20. b4 Bb7 21. g6 Nf6 22. Be5 fxg6 23. hxg6 h6 24. a3 Nd7 25. Bd4 Qd8 26. Nxb5 Ba6 27. Nc3 Bc4 28. Rc1 Bb3 29. Bd1 e5 30. Bc5 Bxc5 31. Bxb3 axb3 32. Qxd5+ Kh8 33. Rxh6+ gxh6 34. Qf7,d4,Nf6,Nc3,d5,Bf4,c5,e3,a6,dxc5,Qa5,Nf3,Nbd7,Nd2,Qxc5,Nb3,Qc6,Qd4,e6,O-O-O,Be7
"Paravyan,D",chess.com INT,1.0,Rapport-Jobava System,1. d4 Nf6 2. Bf4 g6 3. Nc3 d5 4. e3 Bg7 5. h4 h5 6. Nf3 O-O 7. Ne5 c5 8. Qd2 cxd4 9. exd4 Nc6 10. f3 Bf5 11. Bb5 Nxe5 12. dxe5 Nd7 13. O-O-O Nxe5 14. Rhe1 Nc6 15. Bh6 Bxh6 16. Qxh6 e6 17. g4 hxg4 18. h5 Qf6 19. fxg4 Bxg4 20. Rg1 Ne5 21. Rde1 Bf5 22. Qf4 Nc6 23. Bd3 Qd4 24. Qg3 Bxd3 25. cxd3 Nb4 26. Kd2 Kg7 27. hxg6 f5 28. Rxe6 Rac8 29. Re7+ Kf6 30. Qg5#,d4,Nf6,Bf4,g6,Nc3,d5,e3,Bg7,h4,h5,Nf3,O-O,Ne5,c5,Qd2,cxd4,exd4,Nc6,f3,Bf5
"Ivanchuk,V",chess24.com INT,1.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 d6 3. Nc3 Nbd7 4. e4 e5 5. Nf3 Be7 6. Bc4 c6 7. a4 O-O 8. O-O h6 9. Be3 Re8 10. Re1 Ng4 11. Bc1 exd4 12. Nxd4 Bf6 13. Nf5 Nb6 14. Bxf7+ Kxf7 15. Qxg4 Bxc3 16. bxc3 Qf6 17. Qh5+ Kf8 18. Nxd6 Re5 19. Qd1 Kg8 20. a5 Nd5 21. Nxc8 Nxc3 22. Qd7 Nxe4 23. Be3 Qf7 24. Qxf7+ Kxf7 25. Bd4,d4,Nf6,Bg5,d6,Nc3,Nbd7,e4,e5,Nf3,Be7,Bc4,c6,a4,O-O,O-O,h6,Be3,Re8,Re1,Ng4
"Gelfand,B",chess24.com INT,0.5,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 e6 4. Nb5 Bb4+ 5. c3 Ba5 6. e3 a6 7. Na3 O-O 8. Nf3 c6 9. Bd3 Bc7 10. Nb1 Nbd7 11. Nbd2 b6 12. Bg3 c5 13. Ne5 Bb7 14. Qb1 g6 15. f4 Nh5 16. Ndf3 f5 17. Bh4 Qe8 18. Rg1 Nxe5 19. Nxe5 Bxe5 20. fxe5 Bc6 21. Be2 Bb5 22. Bxh5 gxh5 23. Bf6 a5 24. h3 Qg6 25. g4 fxg4 26. Qxg6+ hxg6 27. hxg4 h4 28. Bxh4 Rf3 29. Bg5 Raf8 30. O-O-O Be2 31. Rde1 Bd3 32. Bf6 g5 33. Kd2 Rf2+ 34. Kc1 a4 35. a3 Rf7 36. Rd1 Be4 37. Rd2 Rxd2 38. Kxd2 Rh7 39. Re1 Bf3 40. c4 Rh2+ 41. Kc3 Be4 42. Rc1 cxd4+ 43. exd4 Rh3+ 44. Kd2 Rh2+ 45. Ke3 Rh3+ 46. Kf2 dxc4 47. Rxc4 Rh2+ 48. Ke3 Bd5 49. Rb4 Rg2 50. Bxg5 Rg3+ 51. Kd2 Rxg4 52. Be3 Rg2+ 53. Ke1 Bb3 54. Bf2 Kf7 55. Rxb6 Kg6 56. Ra6 Kf5 57. d5 exd5 58. e6 Rg6 59. e7 Rxa6 60. e8=Q Re6+ 61. Qxe6+ Kxe6 62. Kd2 Kd7 63. Kc3 Kc6 64. Bd4 Kb5 65. Be3 Kc6 66. Bd4 Kb5 67. Be3 Kc6 68. Bd4,d4,Nf6,Nc3,d5,Bf4,e6,Nb5,Bb4+,c3,Ba5,e3,a6,Na3,O-O,Nf3,c6,Bd3,Bc7,Nb1,Nbd7
"Wojtaszek,R",chess24.com INT,0.5,Trompowsky Attack,1. d4 Nf6 2. Bg5 d5 3. e3 c5 4. Bxf6 gxf6 5. dxc5 e6 6. Nf3 Bxc5 7. Be2 Nc6 8. O-O f5 9. c4 d4 10. b4 Bxb4 11. exd4 O-O 12. Qb3 Bd6 13. Rd1 Qf6 14. Nc3 b6 15. Nb5 Rd8 16. Nxd6 Rxd6 17. d5 Na5 18. Qe3 exd5 19. Qf4 Bd7 20. Rac1 Re8 21. c5 bxc5 22. Rxc5 Rxe2 23. Rxa5 d4 24. Rxa7 d3 25. h3 Bc6 26. Ra6 Re4 27. Qg3+ Qg6 28. Qxg6+ hxg6 29. Ne1 d2 30. Nf3 Re2 31. Rxd2 Rexd2 32. Nxd2 Rxd2 33. Rxc6 Rxa2 34. Rc8+ Kg7 35. h4 Ra1+ 36. Kh2 Ra2 37. Kg1 Ra1+ 38. Kh2 Ra2 39. Kg1,d4,Nf6,Bg5,d5,e3,c5,Bxf6,gxf6,dxc5,e6,Nf3,Bxc5,Be2,Nc6,O-O,f5,c4,d4,b4,Bxb4
"Vidit,S",chess24.com INT,0.0,Nimzo-Larsen Attack: Classical Variation,1. b3 d5 2. Bb2 Nf6 3. Nf3 Bf5 4. e3 h6 5. Bxf6 exf6 6. d4 Bd6 7. Bd3 Be6 8. c4 c6 9. Nc3 O-O 10. O-O Nd7 11. Qc2 a6 12. Bh7+ Kh8 13. Bf5 Qe7 14. Nd2 Bb4 15. Bxe6 Qxe6 16. a3 Bxc3 17. Qxc3 f5 18. cxd5 Qxd5 19. Nc4 Rfe8 20. Rfd1 Kg8 21. Rac1 Re6 22. Qa5 b5 23. Nd2 Rg6 24. g3 h5 25. h4 Re8 26. Qc7 Rge6 27. Qf4 g6 28. b4 Nf6 29. Rc2 Ne4 30. Nxe4 Rxe4 31. Qc7 f4 32. gxf4 Qf5 33. Rdd2 Qg4+ 34. Kf1 Qf3 35. Qxc6 R8e6 36. Qa8+ Re8 37. Rc8 Qh3+,b3,d5,Bb2,Nf6,Nf3,Bf5,e3,h6,Bxf6,exf6,d4,Bd6,Bd3,Be6,c4,c6,Nc3,O-O,O-O,Nd7
"Grandelius,N",chess24.com INT,1.0,Nimzo-Larsen Attack: Classical Variation,1. b3 d5 2. Bb2 c5 3. e3 Nf6 4. Nf3 g6 5. Bb5+ Bd7 6. Bxf6 exf6 7. Bxd7+ Qxd7 8. O-O Nc6 9. d4 O-O-O 10. Nc3 h5 11. dxc5 Bxc5 12. Qe2 Qe6 13. Qb5 Bd6 14. Rad1 a6 15. Qd3 Ne7 16. Nd4 Qd7 17. Nce2 Qc7 18. h3 Kb8 19. b4 Qc4 20. b5 Qxd3 21. Rxd3 Rd7 22. Rb1 Ka7 23. Kf1 Rc8 24. Ke1 Rc4 25. Rdb3 a5 26. Kd2 Kb6 27. a3 Rdc7 28. Rd3 Bc5 29. Rb2 f5 30. Nf3 Bd6 31. Kd1 Ng8 32. Nd2 R4c5 33. a4 Nf6 34. f3 Be5 35. Ra2 Re7 36. c3 Rc8 37. Kc2 Bd6 38. Ra1 Rce8 39. Nc4+ Kc7 40. b6+ Kd7 41. Nxa5 Rxe3 42. Nd4 Rxd3 43. Kxd3 Bc5 44. Nxb7 Bxb6 45. a5 Ba7 46. Nb5 Bf2 47. a6 Kc6 48. N5d6 Ra8 49. Nxf7 Nd7 50. c4 Bb6 51. Na5+ Bxa5 52. Rxa5 Nc5+ 53. Kc3 d4+ 54. Kc2 Rxa6 55. Ne5+ Kd6 56. Rxa6+ Nxa6 57. Nxg6 Nc5 58. Nf4 h4 59. Ng6 Ke6 60. Nxh4 Kf6 61. f4 Ne6 62. Kd3 Nxf4+ 63. Kxd4 Kg5 64. Ke3 Ne6 65. Nf3+ Kh5 66. Nd4,b3,d5,Bb2,c5,e3,Nf6,Nf3,g6,Bb5+,Bd7,Bxf6,exf6,Bxd7+,Qxd7,O-O,Nc6,d4,O-O-O,Nc3,h5
"Keymer,Vincent",chess24.com INT,1.0,Nimzo-Larsen Attack: Classical Variation,1. b3 d5 2. Bb2 Bg4 3. f3 Bf5 4. e4 dxe4 5. Nc3 Nf6 6. fxe4 Nxe4 7. Nxe4 Bxe4 8. Qe2 Bc6 9. O-O-O e6 10. Nf3 Qd5 11. Ne5 Nd7 12. c4 Qe4 13. Nxc6 Qxc6 14. Qf2 Nf6 15. Be2 Qb6 16. Qf3 O-O-O 17. g4 Qa5 18. a4 Bb4 19. d4 h5 20. h3 hxg4 21. hxg4 Rxh1 22. Rxh1 Qg5+ 23. Kb1 c5 24. d5 exd5 25. Bd3 Ne4 26. Qxf7 Qxg4 27. cxd5 Bc3 28. Rc1 Bxb2 29. Kxb2 Kb8 30. Qe7 Rd7 31. Qe8+ Kc7 32. Bxe4 b6 33. Qe5+ Rd6 34. Rc2,b3,d5,Bb2,Bg4,f3,Bf5,e4,dxe4,Nc3,Nf6,fxe4,Nxe4,Nxe4,Bxe4,Qe2,Bc6,O-O-O,e6,Nf3,Qd5
"Leitao,R",chess.com INT,1.0,Nimzo-Larsen Attack: Classical Variation,1. b3 d5 2. Bb2 Bf5 3. d3 e6 4. Nf3 Nf6 5. g3 h6 6. Bg2 Be7 7. O-O O-O 8. Nbd2 Bh7 9. Qe1 c5 10. e4 Nc6 11. Qe2 a5 12. a4 Nb4 13. Rac1 Re8 14. Rfe1 Bf8 15. Ne5 Nd7 16. Nxd7 Qxd7 17. Nb1 Nc6 18. Qe3 Rad8 19. h4 dxe4 20. Bxe4 Bxe4 21. Qxe4 Nd4 22. Nd2 f5 23. Qg2 e5 24. Nc4 Qc7 25. Bxd4 cxd4 26. Qf3 Bb4 27. Re2 f4 28. g4 Qe7 29. g5 hxg5 30. Rxe5 Qf6 31. Rxg5 Re7 32. Kh2 Qh6 33. Rh5 Qf6 34. Rg1 Kf7 35. Rgg5 Kg8 36. Ne5,b3,d5,Bb2,Bf5,d3,e6,Nf3,Nf6,g3,h6,Bg2,Be7,O-O,O-O,Nbd2,Bh7,Qe1,c5,e4,Nc6
"Giri,A",chess24.com INT,1.0,Rapport-Jobava System,1. d4 Nf6 2. Bf4 g6 3. Nc3 d5 4. e3 Bg7 5. h4 h5 6. Nf3 O-O 7. Qd2 c5 8. Ne5 Nc6 9. f3 cxd4 10. exd4 Bf5 11. Bb5 Nxe5 12. dxe5 Nd7 13. O-O-O Nxe5 14. Rhe1 d4 15. Bxe5 Bxe5 16. Rxe5 dxc3 17. Qxc3 Qb6 18. Qd4 Rac8 19. c3 Qxd4 20. Rxd4 Rc7 21. g4 hxg4 22. fxg4 Be6 23. a4 Kg7 24. h5 Rh8 25. Bd3 gxh5 26. gxh5 b6 27. Be2 Rc5 28. Re3 Rg5 29. b4 Kf6 30. Kd2 Rd5 31. Rxd5 Bxd5 32. c4 Bb7 33. a5 e5 34. Ra3 Rd8+ 35. Kc3 Kg5 36. Ra1 Be4 37. axb6 axb6 38. Ra6 Rb8 39. Ra7 Rf8 40. Rd7 Kf4 41. h6 Bg6 42. c5 bxc5 43. bxc5 Bf5 44. Re7 Kg5 45. Rxe5 Kf6 46. Rd5 Rh8 47. Bd3 Bxd3 48. Kxd3 Kg6 49. Rd6+ f6 50. c6 Rf8 51. Kd4 Kxh6 52. c7 Rc8 53. Rxf6+ Kg7 54. Rc6 Kf7 55. Kc5 Ke7 56. Kb6,d4,Nf6,Bf4,g6,Nc3,d5,e3,Bg7,h4,h5,Nf3,O-O,Qd2,c5,Ne5,Nc6,f3,cxd4,exd4,Bf5
"Caruana,F",chess.com INT,0.0,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 e6 4. Nb5 Na6 5. e3 Be7 6. Nf3 O-O 7. h4 c5 8. c3 Bd7 9. a4 Ne4 10. h5 h6 11. Ne5 Nb8 12. Bd3 a6 13. Na3 Nc6 14. Bxe4 dxe4 15. Nxd7 Qxd7 16. dxc5 Rfd8 17. Qxd7 Rxd7 18. Ke2 e5 19. Bg3 Bxc5 20. Nc4 Re8 21. b4 Bf8 22. b5 Na7 23. Nxe5 Rd5 24. Rhd1 Rxd1 25. Kxd1 axb5 26. Kc2 Bd6 27. Ng4 Bxg3 28. fxg3 Rc8 29. Nf2 f5 30. g4 bxa4 31. gxf5 Rc4 32. Rb1 b5 33. Rb4 Rxb4 34. cxb4 Nc6 35. Kc3 Ne7 36. Nxe4 Nxf5 37. Kd3 Kf7 38. g4 Ne7 39. Nd6+ Kf6 40. Nxb5 Nd5 41. Nc3 Nxb4+ 42. Kc4 Nc2 43. Kd3 Nb4+ 44. Kc4 Nc6 45. Kd5 Ne7+ 46. Kc4 Kg5 47. Nxa4 Kxg4 48. e4 Kxh5 49. Kc5 Kg4 50. Kd6 Ng6 51. Nc5 h5 52. e5 h4 53. e6 h3 54. Nd3 h2 55. Ne5+ Nxe5 56. e7 h1=Q 57. e8=Q Qc6+ 58. Qxc6 Nxc6 59. Kxc6 g5,d4,Nf6,Nc3,d5,Bf4,e6,Nb5,Na6,e3,Be7,Nf3,O-O,h4,c5,c3,Bd7,a4,Ne4,h5,h6
"Caruana,F",chess.com INT,0.0,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 e6 4. Nb5 Na6 5. e3 Be7 6. h4 O-O 7. Nf3 c5 8. a4 Bd7 9. Ne5 Nb4 10. g4 a6 11. Nc3 cxd4 12. exd4 Rc8 13. f3 Be8 14. Bd3 Nd7 15. g5 Nxe5 16. Bxe5 Bd6 17. f4 Bxe5 18. fxe5 Qb6 19. Rb1 Qxd4 20. Qe2 Nc6 21. h5 Qxe5 22. g6 fxg6 23. hxg6 Bxg6 24. Bxg6 hxg6 25. Qxe5 Nxe5 26. Ke2 d4,d4,Nf6,Nc3,d5,Bf4,e6,Nb5,Na6,e3,Be7,h4,O-O,Nf3,c5,a4,Bd7,Ne5,Nb4,g4,a6
"Vidit,S",Kolkata IND,0.5,Nimzo-Larsen Attack: Classical Variation,1. b3 d5 2. Bb2 c5 3. Nf3 f6 4. e4 dxe4 5. Nh4 g6 6. Qe2 Bg7 7. Qxe4 f5 8. Qa4+ Bd7 9. Bxg7 Bxa4 10. bxa4 Nf6 11. Bxh8 Qd4 12. Nc3 Qxh4 13. Rb1 Nbd7 14. Rxb7 Kf7 15. Bxf6 Nxf6 16. Be2 Qd4 17. a5 Ne4 18. O-O Nxd2 19. Nb5 Qa4 20. Rd1 Qxc2 21. a6 Rd8 22. h3 Nf3+ 23. gxf3 Rxd1+ 24. Bxd1 Qxd1+ 25. Kg2 Qa4 26. Nc7 c4 27. Rxa7 c3 28. Nd5 Qc6 29. Rxe7+ Kf8 30. Nb4 c2 31. Nxc6 c1=Q 32. a7 Qg5+ 33. Kf1 Qc1+ 34. Kg2 Qg5+ 35. Kh1 Qc1+ 36. Kg2,b3,d5,Bb2,c5,Nf3,f6,e4,dxe4,Nh4,g6,Qe2,Bg7,Qxe4,f5,Qa4+,Bd7,Bxg7,Bxa4,bxa4,Nf6
"Sethuraman,S",Kolkata IND,0.0,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 g6 4. e3 Bg7 5. Nb5 Na6 6. h3 c6 7. Nc3 Nc7 8. Nf3 O-O 9. Bd3 c5 10. O-O b6 11. a4 Bb7 12. Be5 Ne4 13. Ne2 Ne6 14. c3 a6 15. Bxg7 Kxg7 16. Qb1 Nd6 17. Nd2 b5 18. b3 Bc6 19. Qa2 Qb6 20. Rfc1 Rfc8 21. Rab1 Qa7 22. Qa1 Kg8 23. h4 Qd7 24. Bc2 cxd4 25. cxd4 b4 26. Nf3 Bb7 27. h5 Qe8 28. a5 Bc6 29. Bd3 Bb5 30. Bxb5 Qxb5 31. Qa2 Nb7 32. Ne5 f6 33. Ng4 Qxa5 34. Qd2 Qb5 35. Nf4 Nxf4 36. exf4 Nd6 37. Qe3 Qd7 38. Qh3 Nf5 39. Re1 Rc3 40. g3 Kg7 41. Kg2 Rh8 42. Ra1 Qc8 43. Rh1 h6 44. Rae1 Rxb3 45. hxg6 h5 46. Nh2 Rc3 47. Nf3 Rc7 48. Ra1 b3 49. Nh4 Nxh4+ 50. Qxh4 b2 51. Rab1 Rb7 52. Rhe1 Qf5 53. f3 Qc2+ 54. Kg1 a5 55. Qh3 a4 56. Qe6 Qxg6 57. Qxd5 Rhb8 58. Kf2 a3 59. f5 Qf7 60. Re6 Ra7 61. Qa2 Qe8 62. Rbe1 Qd8 63. Kg2 Kf8 64. d5 Rb6 65. R6e4 Qb8 66. Rb1 Rb4 67. Re3 h4 68. f4 Rba4 69. Rh1 Rb7 70. d6 Qxd6 71. Rxh4 Qc6+ 72. Kf2 Qc2+ 73. Kf3 Qc4 74. Qb1 Qd5+ 75. Kf2 a2 76. Qc2 Rc4 77. Qe2 b1=Q 78. Rh8+ Qg8 79. Rxg8+ Kxg8 80. Qxc4+ Kg7 81. Qc5 Rb2+ 82. Kf3 Qd1+ 83. Ke4 Rb7,d4,Nf6,Nc3,d5,Bf4,g6,e3,Bg7,Nb5,Na6,h3,c6,Nc3,Nc7,Nf3,O-O,Bd3,c5,O-O,b6
"Vidit,S",Kolkata IND,0.5,Trompowsky Attack,1. d4 Nf6 2. Bg5 d5 3. e3 c5 4. Bxf6 gxf6 5. dxc5 e6 6. Nf3 Bxc5 7. Be2 Nc6 8. O-O e5 9. a3 a6 10. Nbd2 Rg8 11. Kh1 Be6 12. Rc1 Ba7 13. b4 e4 14. Ne1 f5 15. c3 h5 16. b5 axb5 17. Bxb5 h4 18. Nb3 Bb8 19. f4 Rxa3 20. Nd4 Bd7 21. Ne2 Qb6 22. Rb1 Qc5 23. Nc2 Ra2 24. Ncd4 Bd6 25. Qb3 Rd2 26. Qa4 Ke7 27. Bxc6 bxc6 28. Rb7 Rxe2 29. Nxe2 Qxe3 30. Qxc6 Rd8 31. Nd4 Qd3 32. Nxf5+ Ke8 33. Ng7+ Ke7 34. Rg1 h3 35. Nf5+ Ke8 36. Ng7+ Ke7 37. Rxd7+ Rxd7 38. Nf5+ Kf6 39. Qxd7 hxg2+ 40. Rxg2 Qf1+ 41. Rg1,d4,Nf6,Bg5,d5,e3,c5,Bxf6,gxf6,dxc5,e6,Nf3,Bxc5,Be2,Nc6,O-O,e5,a3,a6,Nbd2,Rg8
"So,W",Kolkata IND,1.0,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 e6 4. Nb5 Na6 5. e3 Be7 6. Nf3 O-O 7. h4 c6 8. Nc3 Qb6 9. Rb1 c5 10. a3 Bd7 11. Ne5 Nb8 12. g4 Bc6 13. g5 Ne4 14. Nxe4 dxe4 15. Rh3 Nd7 16. Nxc6 Qxc6 17. h5 cxd4 18. exd4 Qd5 19. Rg3 Rad8 20. c4 Qf5 21. Qg4 Qxg4 22. Rxg4 f5 23. Rg3 Nb8 24. Rd1 Bd6 25. Bxd6 Rxd6 26. c5 Rd5 27. Bc4 Rfd8 28. Rb3 R8d7 29. Bxd5 exd5 30. f4 Nc6 31. Ke2 Kf7 32. Rg3 Ke6 33. b4 a6 34. Rb3 b5 35. cxb6 Rb7 36. Ke3 Rxb6 37. Rc3 Kd6 38. Rdc1 Kd7 39. Rc5 Kd6 40. R1c3 h6 41. gxh6 gxh6 42. Rc1 Ne7 43. Rg1,d4,Nf6,Nc3,d5,Bf4,e6,Nb5,Na6,e3,Be7,Nf3,O-O,h4,c6,Nc3,Qb6,Rb1,c5,a3,Bd7
